"sciname","common_name","fao_fishing_area","country","iso3c","wholefish","trimmings","trim_prop","capture","data_source_feed","data_source_fao_area_country","feed_report_spp_name","trimmings_tonnes","wholefish_tonnes","importer_iso3c"
"Scomber colias","atlantic chub mackerel",34,"Russian Federation","RUS","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"DNK"
"Scomber colias","atlantic chub mackerel",34,"Russian Federation","RUS","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"ECU"
"Scomber colias","atlantic chub mackerel",34,"Russian Federation","RUS","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"ESP"
"Scomber colias","atlantic chub mackerel",34,"Russian Federation","RUS","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"FRA"
"Scomber colias","atlantic chub mackerel",34,"Russian Federation","RUS","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"GBR"
"Scomber colias","atlantic chub mackerel",34,"Russian Federation","RUS","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"GRC"
"Scomber colias","atlantic chub mackerel",34,"Russian Federation","RUS","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"NOR"
"Scomber colias","atlantic chub mackerel",34,"Russian Federation","RUS","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"TUR"
"Scomber colias","atlantic chub mackerel",34,"Russian Federation","RUS","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"VNM"
"Scomber colias","atlantic chub mackerel",34,"Saint Kitts and Nevis","KNA","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"AUS"
"Scomber colias","atlantic chub mackerel",34,"Saint Kitts and Nevis","KNA","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"CHL"
"Scomber colias","atlantic chub mackerel",34,"Saint Kitts and Nevis","KNA","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"CHN"
"Scomber colias","atlantic chub mackerel",34,"Saint Kitts and Nevis","KNA","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"CRI"
"Scomber colias","atlantic chub mackerel",34,"Saint Kitts and Nevis","KNA","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"DNK"
"Scomber colias","atlantic chub mackerel",34,"Saint Kitts and Nevis","KNA","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"ECU"
"Scomber colias","atlantic chub mackerel",34,"Saint Kitts and Nevis","KNA","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"ESP"
"Scomber colias","atlantic chub mackerel",34,"Saint Kitts and Nevis","KNA","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"FRA"
"Scomber colias","atlantic chub mackerel",34,"Saint Kitts and Nevis","KNA","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"GBR"
"Scomber colias","atlantic chub mackerel",34,"Saint Kitts and Nevis","KNA","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"GRC"
"Scomber colias","atlantic chub mackerel",34,"Saint Kitts and Nevis","KNA","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"NOR"
"Scomber colias","atlantic chub mackerel",34,"Saint Kitts and Nevis","KNA","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"TUR"
"Scomber colias","atlantic chub mackerel",34,"Saint Kitts and Nevis","KNA","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"VNM"
"Scomber colias","atlantic chub mackerel",34,"Saint Vincent/Grenadines","VCT","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"AUS"
"Scomber colias","atlantic chub mackerel",34,"Saint Vincent/Grenadines","VCT","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"CHL"
"Scomber colias","atlantic chub mackerel",34,"Saint Vincent/Grenadines","VCT","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"CHN"
"Scomber colias","atlantic chub mackerel",34,"Saint Vincent/Grenadines","VCT","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"CRI"
"Scomber colias","atlantic chub mackerel",34,"Saint Vincent/Grenadines","VCT","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"DNK"
"Scomber colias","atlantic chub mackerel",34,"Saint Vincent/Grenadines","VCT","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"ECU"
"Scomber colias","atlantic chub mackerel",34,"Saint Vincent/Grenadines","VCT","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"ESP"
"Scomber colias","atlantic chub mackerel",34,"Saint Vincent/Grenadines","VCT","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"FRA"
"Scomber colias","atlantic chub mackerel",34,"Saint Vincent/Grenadines","VCT","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"GBR"
"Scomber colias","atlantic chub mackerel",34,"Saint Vincent/Grenadines","VCT","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"GRC"
"Scomber colias","atlantic chub mackerel",34,"Saint Vincent/Grenadines","VCT","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"NOR"
"Scomber colias","atlantic chub mackerel",34,"Saint Vincent/Grenadines","VCT","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"TUR"
"Scomber colias","atlantic chub mackerel",34,"Saint Vincent/Grenadines","VCT","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"VNM"
"Scomber colias","atlantic chub mackerel",34,"Senegal","SEN","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"AUS"
"Scomber colias","atlantic chub mackerel",34,"Senegal","SEN","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"CHL"
"Scomber colias","atlantic chub mackerel",34,"Senegal","SEN","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"CHN"
"Scomber colias","atlantic chub mackerel",34,"Senegal","SEN","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"CRI"
"Scomber colias","atlantic chub mackerel",34,"Senegal","SEN","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"DNK"
"Scomber colias","atlantic chub mackerel",34,"Senegal","SEN","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"ECU"
"Scomber colias","atlantic chub mackerel",34,"Senegal","SEN","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"ESP"
"Scomber colias","atlantic chub mackerel",34,"Senegal","SEN","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"FRA"
"Scomber colias","atlantic chub mackerel",34,"Senegal","SEN","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"GBR"
"Scomber colias","atlantic chub mackerel",34,"Senegal","SEN","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"GRC"
"Scomber colias","atlantic chub mackerel",34,"Senegal","SEN","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"NOR"
"Scomber colias","atlantic chub mackerel",34,"Senegal","SEN","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"TUR"
"Scomber colias","atlantic chub mackerel",34,"Senegal","SEN","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"VNM"
"Scomber colias","atlantic chub mackerel",34,"Spain","ESP","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"AUS"
"Scomber colias","atlantic chub mackerel",34,"Spain","ESP","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"CHL"
"Scomber colias","atlantic chub mackerel",34,"Spain","ESP","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"CHN"
"Scomber colias","atlantic chub mackerel",34,"Spain","ESP","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"CRI"
"Scomber colias","atlantic chub mackerel",34,"Spain","ESP","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"DNK"
"Scomber colias","atlantic chub mackerel",34,"Spain","ESP","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"ECU"
"Scomber colias","atlantic chub mackerel",34,"Spain","ESP","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"ESP"
"Scomber colias","atlantic chub mackerel",34,"Spain","ESP","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"FRA"
"Scomber colias","atlantic chub mackerel",34,"Spain","ESP","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"GBR"
"Scomber colias","atlantic chub mackerel",34,"Spain","ESP","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"GRC"
"Scomber colias","atlantic chub mackerel",34,"Spain","ESP","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"NOR"
"Scomber colias","atlantic chub mackerel",34,"Spain","ESP","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"TUR"
"Scomber colias","atlantic chub mackerel",34,"Spain","ESP","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"VNM"
"Scomber colias","atlantic chub mackerel",34,"Togo","TGO","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"AUS"
"Scomber colias","atlantic chub mackerel",34,"Togo","TGO","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"CHL"
"Scomber colias","atlantic chub mackerel",34,"Togo","TGO","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"CHN"
"Scomber colias","atlantic chub mackerel",34,"Togo","TGO","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"CRI"
"Scomber colias","atlantic chub mackerel",34,"Togo","TGO","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"DNK"
"Scomber colias","atlantic chub mackerel",34,"Togo","TGO","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"ECU"
"Scomber colias","atlantic chub mackerel",34,"Togo","TGO","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"ESP"
"Scomber colias","atlantic chub mackerel",34,"Togo","TGO","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"FRA"
"Scomber colias","atlantic chub mackerel",34,"Togo","TGO","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"GBR"
"Scomber colias","atlantic chub mackerel",34,"Togo","TGO","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"GRC"
"Scomber colias","atlantic chub mackerel",34,"Togo","TGO","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"NOR"
"Scomber colias","atlantic chub mackerel",34,"Togo","TGO","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"TUR"
"Scomber colias","atlantic chub mackerel",34,"Togo","TGO","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"VNM"
"Scomber colias","atlantic chub mackerel",34,"Ukraine","UKR","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"AUS"
"Scomber colias","atlantic chub mackerel",34,"Ukraine","UKR","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"CHL"
"Scomber colias","atlantic chub mackerel",34,"Ukraine","UKR","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"CHN"
"Scomber colias","atlantic chub mackerel",34,"Ukraine","UKR","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"CRI"
"Scomber colias","atlantic chub mackerel",34,"Ukraine","UKR","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"DNK"
"Scomber colias","atlantic chub mackerel",34,"Ukraine","UKR","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"ECU"
"Scomber colias","atlantic chub mackerel",34,"Ukraine","UKR","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"ESP"
"Scomber colias","atlantic chub mackerel",34,"Ukraine","UKR","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"FRA"
"Scomber colias","atlantic chub mackerel",34,"Ukraine","UKR","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"GBR"
"Scomber colias","atlantic chub mackerel",34,"Ukraine","UKR","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"GRC"
"Scomber colias","atlantic chub mackerel",34,"Ukraine","UKR","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"NOR"
"Scomber colias","atlantic chub mackerel",34,"Ukraine","UKR","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"TUR"
"Scomber colias","atlantic chub mackerel",34,"Ukraine","UKR","yes","yes",0.77,"yes","biomar","FishStat capture","Atlantic Mackerel Spp.",11335.17,3385.83,"VNM"
"Scomber japonicus","pacific chub mackerel",71,"Korea, Republic of","KOR","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"AUS"
"Scomber japonicus","pacific chub mackerel",71,"Korea, Republic of","KOR","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"CHL"
"Scomber japonicus","pacific chub mackerel",71,"Korea, Republic of","KOR","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"CHN"
"Scomber japonicus","pacific chub mackerel",71,"Korea, Republic of","KOR","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"CRI"
"Scomber japonicus","pacific chub mackerel",71,"Korea, Republic of","KOR","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"DNK"
"Scomber japonicus","pacific chub mackerel",71,"Korea, Republic of","KOR","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"ECU"
"Scomber japonicus","pacific chub mackerel",71,"Korea, Republic of","KOR","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"ESP"
"Scomber japonicus","pacific chub mackerel",71,"Korea, Republic of","KOR","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"FRA"
"Scomber japonicus","pacific chub mackerel",71,"Korea, Republic of","KOR","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"GBR"
"Scomber japonicus","pacific chub mackerel",71,"Korea, Republic of","KOR","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"GRC"
"Scomber japonicus","pacific chub mackerel",71,"Korea, Republic of","KOR","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"NOR"
"Scomber japonicus","pacific chub mackerel",71,"Korea, Republic of","KOR","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"TUR"
"Scomber japonicus","pacific chub mackerel",71,"Korea, Republic of","KOR","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"VNM"
"Scomber japonicus","pacific chub mackerel",71,"Philippines","PHL","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"AUS"
"Scomber japonicus","pacific chub mackerel",71,"Philippines","PHL","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"CHL"
"Scomber japonicus","pacific chub mackerel",71,"Philippines","PHL","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"CHN"
"Scomber japonicus","pacific chub mackerel",71,"Philippines","PHL","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"CRI"
"Scomber japonicus","pacific chub mackerel",71,"Philippines","PHL","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"DNK"
"Scomber japonicus","pacific chub mackerel",71,"Philippines","PHL","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"ECU"
"Scomber japonicus","pacific chub mackerel",71,"Philippines","PHL","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"ESP"
"Scomber japonicus","pacific chub mackerel",71,"Philippines","PHL","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"FRA"
"Scomber japonicus","pacific chub mackerel",71,"Philippines","PHL","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"GBR"
"Scomber japonicus","pacific chub mackerel",71,"Philippines","PHL","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"GRC"
"Scomber japonicus","pacific chub mackerel",71,"Philippines","PHL","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"NOR"
"Scomber japonicus","pacific chub mackerel",71,"Philippines","PHL","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"TUR"
"Scomber japonicus","pacific chub mackerel",71,"Philippines","PHL","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"VNM"
"Scomber japonicus","pacific chub mackerel",77,"Mexico","MEX","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"AUS"
"Scomber japonicus","pacific chub mackerel",77,"Mexico","MEX","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"CHL"
"Scomber japonicus","pacific chub mackerel",77,"Mexico","MEX","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"CHN"
"Scomber japonicus","pacific chub mackerel",77,"Mexico","MEX","yes","yes",0.97,"yes","biomar","FishStat capture","Pacific Mackerel Spp.",1492.83,15094.17,"CRI"
