"common_name","country","iso3c","wholefish","trimmings","trim_prop","capture","data_source_feed","data_source_fao_area_country","feed_report_spp_name","trimmings_tonnes","wholefish_tonnes","importer_iso3c","sciname","trash_fish"
"sardinellas nei","Senegal","SEN","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CHN","sardinella","no"
"sardinellas nei","Senegal","SEN","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CRI","sardinella","no"
"sardinellas nei","Senegal","SEN","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"DNK","sardinella","no"
"sardinellas nei","Senegal","SEN","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"ECU","sardinella","no"
"sardinellas nei","Senegal","SEN","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"ESP","sardinella","no"
"sardinellas nei","Senegal","SEN","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"FRA","sardinella","no"
"sardinellas nei","Senegal","SEN","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"GBR","sardinella","no"
"sardinellas nei","Senegal","SEN","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"GRC","sardinella","no"
"sardinellas nei","Senegal","SEN","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"NOR","sardinella","no"
"sardinellas nei","Senegal","SEN","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"TUR","sardinella","no"
"sardinellas nei","Senegal","SEN","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"VNM","sardinella","no"
"sardinellas nei","Sierra Leone","SLE","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"AUS","sardinella","no"
"sardinellas nei","Sierra Leone","SLE","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CHL","sardinella","no"
"sardinellas nei","Sierra Leone","SLE","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CHN","sardinella","no"
"sardinellas nei","Sierra Leone","SLE","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CRI","sardinella","no"
"sardinellas nei","Sierra Leone","SLE","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"DNK","sardinella","no"
"sardinellas nei","Sierra Leone","SLE","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"ECU","sardinella","no"
"sardinellas nei","Sierra Leone","SLE","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"ESP","sardinella","no"
"sardinellas nei","Sierra Leone","SLE","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"FRA","sardinella","no"
"sardinellas nei","Sierra Leone","SLE","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"GBR","sardinella","no"
"sardinellas nei","Sierra Leone","SLE","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"GRC","sardinella","no"
"sardinellas nei","Sierra Leone","SLE","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"NOR","sardinella","no"
"sardinellas nei","Sierra Leone","SLE","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"TUR","sardinella","no"
"sardinellas nei","Sierra Leone","SLE","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"VNM","sardinella","no"
"sardinellas nei","Ukraine","UKR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"AUS","sardinella","no"
"sardinellas nei","Ukraine","UKR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CHL","sardinella","no"
"sardinellas nei","Ukraine","UKR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CHN","sardinella","no"
"sardinellas nei","Ukraine","UKR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CRI","sardinella","no"
"sardinellas nei","Ukraine","UKR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"DNK","sardinella","no"
"sardinellas nei","Ukraine","UKR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"ECU","sardinella","no"
"sardinellas nei","Ukraine","UKR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"ESP","sardinella","no"
"sardinellas nei","Ukraine","UKR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"FRA","sardinella","no"
"sardinellas nei","Ukraine","UKR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"GBR","sardinella","no"
"sardinellas nei","Ukraine","UKR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"GRC","sardinella","no"
"sardinellas nei","Ukraine","UKR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"NOR","sardinella","no"
"sardinellas nei","Ukraine","UKR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"TUR","sardinella","no"
"sardinellas nei","Ukraine","UKR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"VNM","sardinella","no"
"sardinellas nei","Algeria","DZA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"AUS","sardinella","no"
"sardinellas nei","Algeria","DZA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CHL","sardinella","no"
"sardinellas nei","Algeria","DZA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CHN","sardinella","no"
"sardinellas nei","Algeria","DZA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CRI","sardinella","no"
"sardinellas nei","Algeria","DZA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"DNK","sardinella","no"
"sardinellas nei","Algeria","DZA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"ECU","sardinella","no"
"sardinellas nei","Algeria","DZA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"ESP","sardinella","no"
"sardinellas nei","Algeria","DZA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"FRA","sardinella","no"
"sardinellas nei","Algeria","DZA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"GBR","sardinella","no"
"sardinellas nei","Algeria","DZA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"GRC","sardinella","no"
"sardinellas nei","Algeria","DZA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"NOR","sardinella","no"
"sardinellas nei","Algeria","DZA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"TUR","sardinella","no"
"sardinellas nei","Algeria","DZA","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"VNM","sardinella","no"
"sardinellas nei","Egypt","EGY","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"AUS","sardinella","no"
"sardinellas nei","Egypt","EGY","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CHL","sardinella","no"
"sardinellas nei","Egypt","EGY","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CHN","sardinella","no"
"sardinellas nei","Egypt","EGY","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CRI","sardinella","no"
"sardinellas nei","Egypt","EGY","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"DNK","sardinella","no"
"sardinellas nei","Egypt","EGY","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"ECU","sardinella","no"
"sardinellas nei","Egypt","EGY","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"ESP","sardinella","no"
"sardinellas nei","Egypt","EGY","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"FRA","sardinella","no"
"sardinellas nei","Egypt","EGY","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"GBR","sardinella","no"
"sardinellas nei","Egypt","EGY","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"GRC","sardinella","no"
"sardinellas nei","Egypt","EGY","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"NOR","sardinella","no"
"sardinellas nei","Egypt","EGY","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"TUR","sardinella","no"
"sardinellas nei","Egypt","EGY","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"VNM","sardinella","no"
"sardinellas nei","Israel","ISR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"AUS","sardinella","no"
"sardinellas nei","Israel","ISR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CHL","sardinella","no"
"sardinellas nei","Israel","ISR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CHN","sardinella","no"
"sardinellas nei","Israel","ISR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CRI","sardinella","no"
"sardinellas nei","Israel","ISR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"DNK","sardinella","no"
"sardinellas nei","Israel","ISR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"ECU","sardinella","no"
"sardinellas nei","Israel","ISR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"ESP","sardinella","no"
"sardinellas nei","Israel","ISR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"FRA","sardinella","no"
"sardinellas nei","Israel","ISR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"GBR","sardinella","no"
"sardinellas nei","Israel","ISR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"GRC","sardinella","no"
"sardinellas nei","Israel","ISR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"NOR","sardinella","no"
"sardinellas nei","Israel","ISR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"TUR","sardinella","no"
"sardinellas nei","Israel","ISR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"VNM","sardinella","no"
"sardinellas nei","Malta","MLT","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"AUS","sardinella","no"
"sardinellas nei","Malta","MLT","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CHL","sardinella","no"
"sardinellas nei","Malta","MLT","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CHN","sardinella","no"
"sardinellas nei","Malta","MLT","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CRI","sardinella","no"
"sardinellas nei","Malta","MLT","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"DNK","sardinella","no"
"sardinellas nei","Malta","MLT","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"ECU","sardinella","no"
"sardinellas nei","Malta","MLT","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"ESP","sardinella","no"
"sardinellas nei","Malta","MLT","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"FRA","sardinella","no"
"sardinellas nei","Malta","MLT","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"GBR","sardinella","no"
"sardinellas nei","Malta","MLT","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"GRC","sardinella","no"
"sardinellas nei","Malta","MLT","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"NOR","sardinella","no"
"sardinellas nei","Malta","MLT","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"TUR","sardinella","no"
"sardinellas nei","Malta","MLT","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"VNM","sardinella","no"
"sardinellas nei","Morocco","MAR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"AUS","sardinella","no"
"sardinellas nei","Morocco","MAR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CHL","sardinella","no"
"sardinellas nei","Morocco","MAR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CHN","sardinella","no"
"sardinellas nei","Morocco","MAR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CRI","sardinella","no"
"sardinellas nei","Morocco","MAR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"DNK","sardinella","no"
"sardinellas nei","Morocco","MAR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"ECU","sardinella","no"
"sardinellas nei","Morocco","MAR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"ESP","sardinella","no"
"sardinellas nei","Morocco","MAR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"FRA","sardinella","no"
"sardinellas nei","Morocco","MAR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"GBR","sardinella","no"
"sardinellas nei","Morocco","MAR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"GRC","sardinella","no"
"sardinellas nei","Morocco","MAR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"NOR","sardinella","no"
"sardinellas nei","Morocco","MAR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"TUR","sardinella","no"
"sardinellas nei","Morocco","MAR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"VNM","sardinella","no"
"sardinellas nei","Palestine","PSE","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"AUS","sardinella","no"
"sardinellas nei","Palestine","PSE","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CHL","sardinella","no"
"sardinellas nei","Palestine","PSE","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CHN","sardinella","no"
"sardinellas nei","Palestine","PSE","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CRI","sardinella","no"
"sardinellas nei","Palestine","PSE","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"DNK","sardinella","no"
"sardinellas nei","Palestine","PSE","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"ECU","sardinella","no"
"sardinellas nei","Palestine","PSE","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"ESP","sardinella","no"
"sardinellas nei","Palestine","PSE","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"FRA","sardinella","no"
"sardinellas nei","Palestine","PSE","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"GBR","sardinella","no"
"sardinellas nei","Palestine","PSE","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"GRC","sardinella","no"
"sardinellas nei","Palestine","PSE","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"NOR","sardinella","no"
"sardinellas nei","Palestine","PSE","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"TUR","sardinella","no"
"sardinellas nei","Palestine","PSE","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"VNM","sardinella","no"
"sardinellas nei","Spain","ESP","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"AUS","sardinella","no"
"sardinellas nei","Spain","ESP","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CHL","sardinella","no"
"sardinellas nei","Spain","ESP","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CHN","sardinella","no"
"sardinellas nei","Spain","ESP","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CRI","sardinella","no"
"sardinellas nei","Spain","ESP","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"DNK","sardinella","no"
"sardinellas nei","Spain","ESP","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"ECU","sardinella","no"
"sardinellas nei","Spain","ESP","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"ESP","sardinella","no"
"sardinellas nei","Spain","ESP","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"FRA","sardinella","no"
"sardinellas nei","Spain","ESP","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"GBR","sardinella","no"
"sardinellas nei","Spain","ESP","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"GRC","sardinella","no"
"sardinellas nei","Spain","ESP","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"NOR","sardinella","no"
"sardinellas nei","Spain","ESP","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"TUR","sardinella","no"
"sardinellas nei","Spain","ESP","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"VNM","sardinella","no"
"sardinellas nei","Syrian Arab Republic","SYR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"AUS","sardinella","no"
"sardinellas nei","Syrian Arab Republic","SYR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CHL","sardinella","no"
"sardinellas nei","Syrian Arab Republic","SYR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CHN","sardinella","no"
"sardinellas nei","Syrian Arab Republic","SYR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"CRI","sardinella","no"
"sardinellas nei","Syrian Arab Republic","SYR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"DNK","sardinella","no"
"sardinellas nei","Syrian Arab Republic","SYR","yes","yes",0.8,"yes","biomar","FishStat capture","Atlantic Sardine",11882.4,2970.6,"ECU","sardinella","no"
