"source_country_iso3c","source_country_name","importer_iso3c","sciname","common_name","wholefish","trimmings","trim_prop","data_source_feed","feed_report_spp_name"
"NGA","Nigeria","CHN","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"NGA","Nigeria","CRI","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"NGA","Nigeria","DNK","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"NGA","Nigeria","ECU","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"NGA","Nigeria","ESP","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"NGA","Nigeria","FRA","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"NGA","Nigeria","GBR","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"NGA","Nigeria","GRC","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"NGA","Nigeria","NOR","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"NGA","Nigeria","TUR","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"NGA","Nigeria","VNM","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"PRT","Portugal","AUS","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"PRT","Portugal","CHL","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"PRT","Portugal","CHN","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"PRT","Portugal","CRI","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"PRT","Portugal","DNK","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"PRT","Portugal","ECU","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"PRT","Portugal","ESP","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"PRT","Portugal","FRA","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"PRT","Portugal","GBR","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"PRT","Portugal","GRC","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"PRT","Portugal","NOR","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"PRT","Portugal","TUR","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"PRT","Portugal","VNM","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"SEN","Senegal","AUS","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"SEN","Senegal","CHL","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"SEN","Senegal","CHN","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"SEN","Senegal","CRI","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"SEN","Senegal","DNK","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"SEN","Senegal","ECU","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"SEN","Senegal","ESP","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"SEN","Senegal","FRA","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"SEN","Senegal","GBR","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"SEN","Senegal","GRC","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"SEN","Senegal","NOR","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"SEN","Senegal","TUR","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"SEN","Senegal","VNM","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"ESP","Spain","AUS","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"ESP","Spain","CHL","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"ESP","Spain","CHN","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"ESP","Spain","CRI","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"ESP","Spain","DNK","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"ESP","Spain","ECU","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"ESP","Spain","ESP","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"ESP","Spain","FRA","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"ESP","Spain","GBR","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"ESP","Spain","GRC","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"ESP","Spain","NOR","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"ESP","Spain","TUR","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"ESP","Spain","VNM","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"TGO","Togo","AUS","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"TGO","Togo","CHL","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"TGO","Togo","CHN","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"TGO","Togo","CRI","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"TGO","Togo","DNK","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"TGO","Togo","ECU","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"TGO","Togo","ESP","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"TGO","Togo","FRA","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"TGO","Togo","GBR","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"TGO","Togo","GRC","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"TGO","Togo","NOR","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"TGO","Togo","TUR","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"TGO","Togo","VNM","sardinella maderensis","madeiran sardinella","yes","yes",0.8,"biomar","Atlantic Sardine"
"CHN","China","AUS","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"CHN","China","CHL","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"CHN","China","CHN","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"CHN","China","CRI","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"CHN","China","DNK","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"CHN","China","ECU","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"CHN","China","ESP","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"CHN","China","FRA","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"CHN","China","GBR","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"CHN","China","GRC","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"CHN","China","NOR","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"CHN","China","TUR","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"CHN","China","VNM","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"JPN","Japan","AUS","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"JPN","Japan","CHL","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"JPN","Japan","CHN","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"JPN","Japan","CRI","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"JPN","Japan","DNK","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"JPN","Japan","ECU","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"JPN","Japan","ESP","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"JPN","Japan","FRA","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"JPN","Japan","GBR","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"JPN","Japan","GRC","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"JPN","Japan","NOR","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"JPN","Japan","TUR","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"JPN","Japan","VNM","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"KOR","Korea, Republic of","AUS","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"KOR","Korea, Republic of","CHL","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"KOR","Korea, Republic of","CHN","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"KOR","Korea, Republic of","CRI","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"KOR","Korea, Republic of","DNK","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"KOR","Korea, Republic of","ECU","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"KOR","Korea, Republic of","ESP","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"KOR","Korea, Republic of","FRA","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"KOR","Korea, Republic of","GBR","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"KOR","Korea, Republic of","GRC","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"KOR","Korea, Republic of","NOR","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"KOR","Korea, Republic of","TUR","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"KOR","Korea, Republic of","VNM","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"RUS","Russian Federation","AUS","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"RUS","Russian Federation","CHL","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"RUS","Russian Federation","CHN","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"RUS","Russian Federation","CRI","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"RUS","Russian Federation","DNK","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"RUS","Russian Federation","ECU","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"RUS","Russian Federation","ESP","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"RUS","Russian Federation","FRA","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"RUS","Russian Federation","GBR","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"RUS","Russian Federation","GRC","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"RUS","Russian Federation","NOR","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"RUS","Russian Federation","TUR","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"RUS","Russian Federation","VNM","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"MEX","Mexico","AUS","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"MEX","Mexico","CHL","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"MEX","Mexico","CHN","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"MEX","Mexico","CRI","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"MEX","Mexico","DNK","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"MEX","Mexico","ECU","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"MEX","Mexico","ESP","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"MEX","Mexico","FRA","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"MEX","Mexico","GBR","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"MEX","Mexico","GRC","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"MEX","Mexico","NOR","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"MEX","Mexico","TUR","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"MEX","Mexico","VNM","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"USA","United States of America","AUS","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"USA","United States of America","CHL","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"USA","United States of America","CHN","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"USA","United States of America","CRI","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"USA","United States of America","DNK","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"USA","United States of America","ECU","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"USA","United States of America","ESP","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"USA","United States of America","FRA","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"USA","United States of America","GBR","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"USA","United States of America","GRC","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"USA","United States of America","NOR","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"USA","United States of America","TUR","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"USA","United States of America","VNM","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"NZL","New Zealand","AUS","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"NZL","New Zealand","CHL","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"NZL","New Zealand","CHN","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"NZL","New Zealand","CRI","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"NZL","New Zealand","DNK","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"NZL","New Zealand","ECU","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"NZL","New Zealand","ESP","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"NZL","New Zealand","FRA","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"NZL","New Zealand","GBR","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"NZL","New Zealand","GRC","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"NZL","New Zealand","NOR","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"NZL","New Zealand","TUR","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"NZL","New Zealand","VNM","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"CHL","Chile","AUS","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"CHL","Chile","CHL","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"CHL","Chile","CHN","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"CHL","Chile","CRI","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"CHL","Chile","DNK","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"CHL","Chile","ECU","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"CHL","Chile","ESP","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"CHL","Chile","FRA","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"CHL","Chile","GBR","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
"CHL","Chile","GRC","sardinops sagax","south american pilchard","yes","no",0,"biomar","Pacific Sardine"
