"sciname","common_name","country","wholefish","trimmings","trim_prop","trimmings_tonnes","wholefish_tonnes","data_source_feed","data_source_fao_area_country","feed_report_spp_name","iso3c","importer_iso3c"
"Sardinella sp.","Sardine","Mexico","yes","no",0,0,434.8968606,"cargill",NA,"Sardine","MEX","NOR"
"Sardinella sp.","Sardine","Mexico","yes","no",0,0,434.8968606,"cargill",NA,"Sardine","MEX","THA"
"Sardinella sp.","Sardine","Mexico","yes","no",0,0,434.8968606,"cargill",NA,"Sardine","MEX","USA"
"Sardinella sp.","Sardine","Mexico","yes","no",0,0,434.8968606,"cargill",NA,"Sardine","MEX","VNM"
"Sardinops sagax","South American pilchard","Chile","yes","no",0,0,22213.43188,"cargill",NA,"South American pilchard","CHL","AUT"
"Sardinops sagax","South American pilchard","Chile","yes","no",0,0,22213.43188,"cargill",NA,"South American pilchard","CHL","CAN"
"Sardinops sagax","South American pilchard","Chile","yes","no",0,0,22213.43188,"cargill",NA,"South American pilchard","CHL","CHL"
"Sardinops sagax","South American pilchard","Chile","yes","no",0,0,22213.43188,"cargill",NA,"South American pilchard","CHL","CHN"
"Sardinops sagax","South American pilchard","Chile","yes","no",0,0,22213.43188,"cargill",NA,"South American pilchard","CHL","ECU"
"Sardinops sagax","South American pilchard","Chile","yes","no",0,0,22213.43188,"cargill",NA,"South American pilchard","CHL","GBR"
"Sardinops sagax","South American pilchard","Chile","yes","no",0,0,22213.43188,"cargill",NA,"South American pilchard","CHL","IND"
"Sardinops sagax","South American pilchard","Chile","yes","no",0,0,22213.43188,"cargill",NA,"South American pilchard","CHL","MEX"
"Sardinops sagax","South American pilchard","Chile","yes","no",0,0,22213.43188,"cargill",NA,"South American pilchard","CHL","NOR"
"Sardinops sagax","South American pilchard","Chile","yes","no",0,0,22213.43188,"cargill",NA,"South American pilchard","CHL","THA"
"Sardinops sagax","South American pilchard","Chile","yes","no",0,0,22213.43188,"cargill",NA,"South American pilchard","CHL","USA"
"Sardinops sagax","South American pilchard","Chile","yes","no",0,0,22213.43188,"cargill",NA,"South American pilchard","CHL","VNM"
"Sardinops sagax","South American pilchard","Japan","yes","no",0,0,22213.43188,"cargill",NA,"South American pilchard","JPN","AUT"
"Sardinops sagax","South American pilchard","Japan","yes","no",0,0,22213.43188,"cargill",NA,"South American pilchard","JPN","CAN"
"Sardinops sagax","South American pilchard","Japan","yes","no",0,0,22213.43188,"cargill",NA,"South American pilchard","JPN","CHL"
"Sardinops sagax","South American pilchard","Japan","yes","no",0,0,22213.43188,"cargill",NA,"South American pilchard","JPN","CHN"
"Sardinops sagax","South American pilchard","Japan","yes","no",0,0,22213.43188,"cargill",NA,"South American pilchard","JPN","ECU"
"Sardinops sagax","South American pilchard","Japan","yes","no",0,0,22213.43188,"cargill",NA,"South American pilchard","JPN","GBR"
"Sardinops sagax","South American pilchard","Japan","yes","no",0,0,22213.43188,"cargill",NA,"South American pilchard","JPN","IND"
"Sardinops sagax","South American pilchard","Japan","yes","no",0,0,22213.43188,"cargill",NA,"South American pilchard","JPN","MEX"
"Sardinops sagax","South American pilchard","Japan","yes","no",0,0,22213.43188,"cargill",NA,"South American pilchard","JPN","NOR"
"Sardinops sagax","South American pilchard","Japan","yes","no",0,0,22213.43188,"cargill",NA,"South American pilchard","JPN","THA"
"Sardinops sagax","South American pilchard","Japan","yes","no",0,0,22213.43188,"cargill",NA,"South American pilchard","JPN","USA"
"Sardinops sagax","South American pilchard","Japan","yes","no",0,0,22213.43188,"cargill",NA,"South American pilchard","JPN","VNM"
"Sardinops sagax","South American pilchard","Mexico","yes","no",0,0,22213.43188,"cargill",NA,"South American pilchard","MEX","AUT"
"Sardinops sagax","South American pilchard","Mexico","yes","no",0,0,22213.43188,"cargill",NA,"South American pilchard","MEX","CAN"
"Sardinops sagax","South American pilchard","Mexico","yes","no",0,0,22213.43188,"cargill",NA,"South American pilchard","MEX","CHL"
"Sardinops sagax","South American pilchard","Mexico","yes","no",0,0,22213.43188,"cargill",NA,"South American pilchard","MEX","CHN"
"Sardinops sagax","South American pilchard","Mexico","yes","no",0,0,22213.43188,"cargill",NA,"South American pilchard","MEX","ECU"
"Sardinops sagax","South American pilchard","Mexico","yes","no",0,0,22213.43188,"cargill",NA,"South American pilchard","MEX","GBR"
"Sardinops sagax","South American pilchard","Mexico","yes","no",0,0,22213.43188,"cargill",NA,"South American pilchard","MEX","IND"
"Sardinops sagax","South American pilchard","Mexico","yes","no",0,0,22213.43188,"cargill",NA,"South American pilchard","MEX","MEX"
"Sardinops sagax","South American pilchard","Mexico","yes","no",0,0,22213.43188,"cargill",NA,"South American pilchard","MEX","NOR"
"Sardinops sagax","South American pilchard","Mexico","yes","no",0,0,22213.43188,"cargill",NA,"South American pilchard","MEX","THA"
"Sardinops sagax","South American pilchard","Mexico","yes","no",0,0,22213.43188,"cargill",NA,"South American pilchard","MEX","USA"
"Sardinops sagax","South American pilchard","Mexico","yes","no",0,0,22213.43188,"cargill",NA,"South American pilchard","MEX","VNM"
"Sardinops sagax","South American pilchard","Panama","yes","no",0,0,22213.43188,"cargill",NA,"South American pilchard","PAN","AUT"
"Sardinops sagax","South American pilchard","Panama","yes","no",0,0,22213.43188,"cargill",NA,"South American pilchard","PAN","CAN"
"Sardinops sagax","South American pilchard","Panama","yes","no",0,0,22213.43188,"cargill",NA,"South American pilchard","PAN","CHL"
"Sardinops sagax","South American pilchard","Panama","yes","no",0,0,22213.43188,"cargill",NA,"South American pilchard","PAN","CHN"
"Sardinops sagax","South American pilchard","Panama","yes","no",0,0,22213.43188,"cargill",NA,"South American pilchard","PAN","ECU"
"Sardinops sagax","South American pilchard","Panama","yes","no",0,0,22213.43188,"cargill",NA,"South American pilchard","PAN","GBR"
"Sardinops sagax","South American pilchard","Panama","yes","no",0,0,22213.43188,"cargill",NA,"South American pilchard","PAN","IND"
"Sardinops sagax","South American pilchard","Panama","yes","no",0,0,22213.43188,"cargill",NA,"South American pilchard","PAN","MEX"
"Sardinops sagax","South American pilchard","Panama","yes","no",0,0,22213.43188,"cargill",NA,"South American pilchard","PAN","NOR"
"Sardinops sagax","South American pilchard","Panama","yes","no",0,0,22213.43188,"cargill",NA,"South American pilchard","PAN","THA"
"Sardinops sagax","South American pilchard","Panama","yes","no",0,0,22213.43188,"cargill",NA,"South American pilchard","PAN","USA"
"Sardinops sagax","South American pilchard","Panama","yes","no",0,0,22213.43188,"cargill",NA,"South American pilchard","PAN","VNM"
"Scomber japonicus","Chub mackerel","Ecuador","no","yes",1,4634.8108,0,"cargill",NA,"Chub mackerel","ECU","AUT"
"Scomber japonicus","Chub mackerel","Ecuador","no","yes",1,4634.8108,0,"cargill",NA,"Chub mackerel","ECU","CAN"
"Scomber japonicus","Chub mackerel","Ecuador","no","yes",1,4634.8108,0,"cargill",NA,"Chub mackerel","ECU","CHL"
"Scomber japonicus","Chub mackerel","Ecuador","no","yes",1,4634.8108,0,"cargill",NA,"Chub mackerel","ECU","CHN"
"Scomber japonicus","Chub mackerel","Ecuador","no","yes",1,4634.8108,0,"cargill",NA,"Chub mackerel","ECU","ECU"
"Scomber japonicus","Chub mackerel","Ecuador","no","yes",1,4634.8108,0,"cargill",NA,"Chub mackerel","ECU","GBR"
"Scomber japonicus","Chub mackerel","Ecuador","no","yes",1,4634.8108,0,"cargill",NA,"Chub mackerel","ECU","IND"
"Scomber japonicus","Chub mackerel","Ecuador","no","yes",1,4634.8108,0,"cargill",NA,"Chub mackerel","ECU","MEX"
"Scomber japonicus","Chub mackerel","Ecuador","no","yes",1,4634.8108,0,"cargill",NA,"Chub mackerel","ECU","NOR"
"Scomber japonicus","Chub mackerel","Ecuador","no","yes",1,4634.8108,0,"cargill",NA,"Chub mackerel","ECU","THA"
"Scomber japonicus","Chub mackerel","Ecuador","no","yes",1,4634.8108,0,"cargill",NA,"Chub mackerel","ECU","USA"
"Scomber japonicus","Chub mackerel","Ecuador","no","yes",1,4634.8108,0,"cargill",NA,"Chub mackerel","ECU","VNM"
"Scomber japonicus","Chub mackerel","Peru","no","yes",1,4634.8108,0,"cargill",NA,"Chub mackerel","PER","AUT"
"Scomber japonicus","Chub mackerel","Peru","no","yes",1,4634.8108,0,"cargill",NA,"Chub mackerel","PER","CAN"
"Scomber japonicus","Chub mackerel","Peru","no","yes",1,4634.8108,0,"cargill",NA,"Chub mackerel","PER","CHL"
"Scomber japonicus","Chub mackerel","Peru","no","yes",1,4634.8108,0,"cargill",NA,"Chub mackerel","PER","CHN"
"Scomber japonicus","Chub mackerel","Peru","no","yes",1,4634.8108,0,"cargill",NA,"Chub mackerel","PER","ECU"
"Scomber japonicus","Chub mackerel","Peru","no","yes",1,4634.8108,0,"cargill",NA,"Chub mackerel","PER","GBR"
"Scomber japonicus","Chub mackerel","Peru","no","yes",1,4634.8108,0,"cargill",NA,"Chub mackerel","PER","IND"
"Scomber japonicus","Chub mackerel","Peru","no","yes",1,4634.8108,0,"cargill",NA,"Chub mackerel","PER","MEX"
"Scomber japonicus","Chub mackerel","Peru","no","yes",1,4634.8108,0,"cargill",NA,"Chub mackerel","PER","NOR"
"Scomber japonicus","Chub mackerel","Peru","no","yes",1,4634.8108,0,"cargill",NA,"Chub mackerel","PER","THA"
"Scomber japonicus","Chub mackerel","Peru","no","yes",1,4634.8108,0,"cargill",NA,"Chub mackerel","PER","USA"
"Scomber japonicus","Chub mackerel","Peru","no","yes",1,4634.8108,0,"cargill",NA,"Chub mackerel","PER","VNM"
"Scomber scombrus","Atlantic mackerel","Denmark","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","DNK","AUT"
"Scomber scombrus","Atlantic mackerel","Denmark","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","DNK","CAN"
"Scomber scombrus","Atlantic mackerel","Denmark","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","DNK","CHL"
"Scomber scombrus","Atlantic mackerel","Denmark","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","DNK","CHN"
"Scomber scombrus","Atlantic mackerel","Denmark","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","DNK","ECU"
"Scomber scombrus","Atlantic mackerel","Denmark","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","DNK","GBR"
"Scomber scombrus","Atlantic mackerel","Denmark","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","DNK","IND"
"Scomber scombrus","Atlantic mackerel","Denmark","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","DNK","MEX"
"Scomber scombrus","Atlantic mackerel","Denmark","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","DNK","NOR"
"Scomber scombrus","Atlantic mackerel","Denmark","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","DNK","THA"
"Scomber scombrus","Atlantic mackerel","Denmark","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","DNK","USA"
"Scomber scombrus","Atlantic mackerel","Denmark","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","DNK","VNM"
"Scomber scombrus","Atlantic mackerel","Faroe Islands","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","FRO","AUT"
"Scomber scombrus","Atlantic mackerel","Faroe Islands","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","FRO","CAN"
"Scomber scombrus","Atlantic mackerel","Faroe Islands","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","FRO","CHL"
"Scomber scombrus","Atlantic mackerel","Faroe Islands","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","FRO","CHN"
"Scomber scombrus","Atlantic mackerel","Faroe Islands","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","FRO","ECU"
"Scomber scombrus","Atlantic mackerel","Faroe Islands","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","FRO","GBR"
"Scomber scombrus","Atlantic mackerel","Faroe Islands","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","FRO","IND"
"Scomber scombrus","Atlantic mackerel","Faroe Islands","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","FRO","MEX"
"Scomber scombrus","Atlantic mackerel","Faroe Islands","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","FRO","NOR"
"Scomber scombrus","Atlantic mackerel","Faroe Islands","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","FRO","THA"
"Scomber scombrus","Atlantic mackerel","Faroe Islands","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","FRO","USA"
"Scomber scombrus","Atlantic mackerel","Faroe Islands","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","FRO","VNM"
"Scomber scombrus","Atlantic mackerel","Iceland","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","ISL","AUT"
"Scomber scombrus","Atlantic mackerel","Iceland","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","ISL","CAN"
"Scomber scombrus","Atlantic mackerel","Iceland","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","ISL","CHL"
"Scomber scombrus","Atlantic mackerel","Iceland","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","ISL","CHN"
"Scomber scombrus","Atlantic mackerel","Iceland","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","ISL","ECU"
"Scomber scombrus","Atlantic mackerel","Iceland","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","ISL","GBR"
"Scomber scombrus","Atlantic mackerel","Iceland","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","ISL","IND"
"Scomber scombrus","Atlantic mackerel","Iceland","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","ISL","MEX"
"Scomber scombrus","Atlantic mackerel","Iceland","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","ISL","NOR"
"Scomber scombrus","Atlantic mackerel","Iceland","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","ISL","THA"
"Scomber scombrus","Atlantic mackerel","Iceland","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","ISL","USA"
"Scomber scombrus","Atlantic mackerel","Iceland","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","ISL","VNM"
"Scomber scombrus","Atlantic mackerel","Ireland","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","IRL","AUT"
"Scomber scombrus","Atlantic mackerel","Ireland","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","IRL","CAN"
"Scomber scombrus","Atlantic mackerel","Ireland","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","IRL","CHL"
"Scomber scombrus","Atlantic mackerel","Ireland","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","IRL","CHN"
"Scomber scombrus","Atlantic mackerel","Ireland","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","IRL","ECU"
"Scomber scombrus","Atlantic mackerel","Ireland","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","IRL","GBR"
"Scomber scombrus","Atlantic mackerel","Ireland","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","IRL","IND"
"Scomber scombrus","Atlantic mackerel","Ireland","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","IRL","MEX"
"Scomber scombrus","Atlantic mackerel","Ireland","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","IRL","NOR"
"Scomber scombrus","Atlantic mackerel","Ireland","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","IRL","THA"
"Scomber scombrus","Atlantic mackerel","Ireland","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","IRL","USA"
"Scomber scombrus","Atlantic mackerel","Ireland","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","IRL","VNM"
"Scomber scombrus","Atlantic mackerel","Norway","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","NOR","AUT"
"Scomber scombrus","Atlantic mackerel","Norway","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","NOR","CAN"
"Scomber scombrus","Atlantic mackerel","Norway","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","NOR","CHL"
"Scomber scombrus","Atlantic mackerel","Norway","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","NOR","CHN"
"Scomber scombrus","Atlantic mackerel","Norway","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","NOR","ECU"
"Scomber scombrus","Atlantic mackerel","Norway","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","NOR","GBR"
"Scomber scombrus","Atlantic mackerel","Norway","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","NOR","IND"
"Scomber scombrus","Atlantic mackerel","Norway","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","NOR","MEX"
"Scomber scombrus","Atlantic mackerel","Norway","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","NOR","NOR"
"Scomber scombrus","Atlantic mackerel","Norway","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","NOR","THA"
"Scomber scombrus","Atlantic mackerel","Norway","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","NOR","USA"
"Scomber scombrus","Atlantic mackerel","Norway","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","NOR","VNM"
"Scomber scombrus","Atlantic mackerel","U.K.","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","GBR","AUT"
"Scomber scombrus","Atlantic mackerel","U.K.","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","GBR","CAN"
"Scomber scombrus","Atlantic mackerel","U.K.","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","GBR","CHL"
"Scomber scombrus","Atlantic mackerel","U.K.","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","GBR","CHN"
"Scomber scombrus","Atlantic mackerel","U.K.","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","GBR","ECU"
"Scomber scombrus","Atlantic mackerel","U.K.","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","GBR","GBR"
"Scomber scombrus","Atlantic mackerel","U.K.","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","GBR","IND"
"Scomber scombrus","Atlantic mackerel","U.K.","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","GBR","MEX"
"Scomber scombrus","Atlantic mackerel","U.K.","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","GBR","NOR"
"Scomber scombrus","Atlantic mackerel","U.K.","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","GBR","THA"
"Scomber scombrus","Atlantic mackerel","U.K.","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","GBR","USA"
"Scomber scombrus","Atlantic mackerel","U.K.","no","yes",1,12128.97206,0,"cargill",NA,"Atlantic mackerel","GBR","VNM"
"Sprattus sprattus","European sprat","Denmark","yes","no",0,0,12912.24119,"cargill",NA,"European sprat","DNK","AUT"
"Sprattus sprattus","European sprat","Denmark","yes","no",0,0,12912.24119,"cargill",NA,"European sprat","DNK","CAN"
"Sprattus sprattus","European sprat","Denmark","yes","no",0,0,12912.24119,"cargill",NA,"European sprat","DNK","CHL"
"Sprattus sprattus","European sprat","Denmark","yes","no",0,0,12912.24119,"cargill",NA,"European sprat","DNK","CHN"
"Sprattus sprattus","European sprat","Denmark","yes","no",0,0,12912.24119,"cargill",NA,"European sprat","DNK","ECU"
"Sprattus sprattus","European sprat","Denmark","yes","no",0,0,12912.24119,"cargill",NA,"European sprat","DNK","GBR"
"Sprattus sprattus","European sprat","Denmark","yes","no",0,0,12912.24119,"cargill",NA,"European sprat","DNK","IND"
"Sprattus sprattus","European sprat","Denmark","yes","no",0,0,12912.24119,"cargill",NA,"European sprat","DNK","MEX"
"Sprattus sprattus","European sprat","Denmark","yes","no",0,0,12912.24119,"cargill",NA,"European sprat","DNK","NOR"
"Sprattus sprattus","European sprat","Denmark","yes","no",0,0,12912.24119,"cargill",NA,"European sprat","DNK","THA"
"Sprattus sprattus","European sprat","Denmark","yes","no",0,0,12912.24119,"cargill",NA,"European sprat","DNK","USA"
"Sprattus sprattus","European sprat","Denmark","yes","no",0,0,12912.24119,"cargill",NA,"European sprat","DNK","VNM"
"Sprattus sprattus","European sprat","Norway","yes","no",0,0,12912.24119,"cargill",NA,"European sprat","NOR","AUT"
"Sprattus sprattus","European sprat","Norway","yes","no",0,0,12912.24119,"cargill",NA,"European sprat","NOR","CAN"
"Sprattus sprattus","European sprat","Norway","yes","no",0,0,12912.24119,"cargill",NA,"European sprat","NOR","CHL"
"Sprattus sprattus","European sprat","Norway","yes","no",0,0,12912.24119,"cargill",NA,"European sprat","NOR","CHN"
"Sprattus sprattus","European sprat","Norway","yes","no",0,0,12912.24119,"cargill",NA,"European sprat","NOR","ECU"
"Sprattus sprattus","European sprat","Norway","yes","no",0,0,12912.24119,"cargill",NA,"European sprat","NOR","GBR"
"Sprattus sprattus","European sprat","Norway","yes","no",0,0,12912.24119,"cargill",NA,"European sprat","NOR","IND"
"Sprattus sprattus","European sprat","Norway","yes","no",0,0,12912.24119,"cargill",NA,"European sprat","NOR","MEX"
"Sprattus sprattus","European sprat","Norway","yes","no",0,0,12912.24119,"cargill",NA,"European sprat","NOR","NOR"
"Sprattus sprattus","European sprat","Norway","yes","no",0,0,12912.24119,"cargill",NA,"European sprat","NOR","THA"
"Sprattus sprattus","European sprat","Norway","yes","no",0,0,12912.24119,"cargill",NA,"European sprat","NOR","USA"
"Sprattus sprattus","European sprat","Norway","yes","no",0,0,12912.24119,"cargill",NA,"European sprat","NOR","VNM"
"Strangomera bentincki","Araucanian herring","Chile","yes","no",0,0,3884.614934,"cargill",NA,"Araucanian herring","CHL","AUT"
"Strangomera bentincki","Araucanian herring","Chile","yes","no",0,0,3884.614934,"cargill",NA,"Araucanian herring","CHL","CAN"
"Strangomera bentincki","Araucanian herring","Chile","yes","no",0,0,3884.614934,"cargill",NA,"Araucanian herring","CHL","CHL"
"Strangomera bentincki","Araucanian herring","Chile","yes","no",0,0,3884.614934,"cargill",NA,"Araucanian herring","CHL","CHN"
"Strangomera bentincki","Araucanian herring","Chile","yes","no",0,0,3884.614934,"cargill",NA,"Araucanian herring","CHL","ECU"
"Strangomera bentincki","Araucanian herring","Chile","yes","no",0,0,3884.614934,"cargill",NA,"Araucanian herring","CHL","GBR"
"Strangomera bentincki","Araucanian herring","Chile","yes","no",0,0,3884.614934,"cargill",NA,"Araucanian herring","CHL","IND"
"Strangomera bentincki","Araucanian herring","Chile","yes","no",0,0,3884.614934,"cargill",NA,"Araucanian herring","CHL","MEX"
"Strangomera bentincki","Araucanian herring","Chile","yes","no",0,0,3884.614934,"cargill",NA,"Araucanian herring","CHL","NOR"
"Strangomera bentincki","Araucanian herring","Chile","yes","no",0,0,3884.614934,"cargill",NA,"Araucanian herring","CHL","THA"
"Strangomera bentincki","Araucanian herring","Chile","yes","no",0,0,3884.614934,"cargill",NA,"Araucanian herring","CHL","USA"
"Strangomera bentincki","Araucanian herring","Chile","yes","no",0,0,3884.614934,"cargill",NA,"Araucanian herring","CHL","VNM"
"Theragra chalcogramma","Alaska pollock","U.S.","no","yes",1,3718.537517,0,"cargill",NA,"Alaska pollock","USA","AUT"
"Theragra chalcogramma","Alaska pollock","U.S.","no","yes",1,3718.537517,0,"cargill",NA,"Alaska pollock","USA","CAN"
"Theragra chalcogramma","Alaska pollock","U.S.","no","yes",1,3718.537517,0,"cargill",NA,"Alaska pollock","USA","CHL"
"Theragra chalcogramma","Alaska pollock","U.S.","no","yes",1,3718.537517,0,"cargill",NA,"Alaska pollock","USA","CHN"
"Theragra chalcogramma","Alaska pollock","U.S.","no","yes",1,3718.537517,0,"cargill",NA,"Alaska pollock","USA","ECU"
"Theragra chalcogramma","Alaska pollock","U.S.","no","yes",1,3718.537517,0,"cargill",NA,"Alaska pollock","USA","GBR"
"Theragra chalcogramma","Alaska pollock","U.S.","no","yes",1,3718.537517,0,"cargill",NA,"Alaska pollock","USA","IND"
"Theragra chalcogramma","Alaska pollock","U.S.","no","yes",1,3718.537517,0,"cargill",NA,"Alaska pollock","USA","MEX"
"Theragra chalcogramma","Alaska pollock","U.S.","no","yes",1,3718.537517,0,"cargill",NA,"Alaska pollock","USA","NOR"
"Theragra chalcogramma","Alaska pollock","U.S.","no","yes",1,3718.537517,0,"cargill",NA,"Alaska pollock","USA","THA"
"Theragra chalcogramma","Alaska pollock","U.S.","no","yes",1,3718.537517,0,"cargill",NA,"Alaska pollock","USA","USA"
"Theragra chalcogramma","Alaska pollock","U.S.","no","yes",1,3718.537517,0,"cargill",NA,"Alaska pollock","USA","VNM"
"Thunnus albacares","Yellowfin tuna","Ecuador","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","ECU","AUT"
"Thunnus albacares","Yellowfin tuna","Ecuador","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","ECU","CAN"
"Thunnus albacares","Yellowfin tuna","Ecuador","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","ECU","CHL"
"Thunnus albacares","Yellowfin tuna","Ecuador","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","ECU","CHN"
"Thunnus albacares","Yellowfin tuna","Ecuador","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","ECU","ECU"
"Thunnus albacares","Yellowfin tuna","Ecuador","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","ECU","GBR"
"Thunnus albacares","Yellowfin tuna","Ecuador","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","ECU","IND"
"Thunnus albacares","Yellowfin tuna","Ecuador","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","ECU","MEX"
"Thunnus albacares","Yellowfin tuna","Ecuador","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","ECU","NOR"
"Thunnus albacares","Yellowfin tuna","Ecuador","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","ECU","THA"
"Thunnus albacares","Yellowfin tuna","Ecuador","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","ECU","USA"
"Thunnus albacares","Yellowfin tuna","Ecuador","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","ECU","VNM"
"Thunnus albacares","Yellowfin tuna","Mexico","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","MEX","AUT"
"Thunnus albacares","Yellowfin tuna","Mexico","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","MEX","CAN"
"Thunnus albacares","Yellowfin tuna","Mexico","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","MEX","CHL"
"Thunnus albacares","Yellowfin tuna","Mexico","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","MEX","CHN"
"Thunnus albacares","Yellowfin tuna","Mexico","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","MEX","ECU"
"Thunnus albacares","Yellowfin tuna","Mexico","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","MEX","GBR"
"Thunnus albacares","Yellowfin tuna","Mexico","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","MEX","IND"
"Thunnus albacares","Yellowfin tuna","Mexico","no","yes",1,6288.453317,0,"cargill",NA,"Yellowfin tuna","MEX","MEX"
