"sciname","common_name","country","wholefish","trimmings","trim_prop","data_source_feed","data_source_fao_area_country","feed_report_spp_name","iso3c","capture","importer_iso3c"
"gadus morhua","cod","France","no","yes",1,"skretting",NA,"cod","FRA","yes","ITA"
"gadus morhua","cod","France","no","yes",1,"skretting",NA,"cod","FRA","yes","JPN"
"gadus morhua","cod","France","no","yes",1,"skretting",NA,"cod","FRA","yes","NGA"
"gadus morhua","cod","France","no","yes",1,"skretting",NA,"cod","FRA","yes","NOR"
"gadus morhua","cod","France","no","yes",1,"skretting",NA,"cod","FRA","yes","TUR"
"gadus morhua","cod","France","no","yes",1,"skretting",NA,"cod","FRA","yes","USA"
"gadus morhua","cod","France","no","yes",1,"skretting",NA,"cod","FRA","yes","VNM"
"katsuwonus pelamis","skipjack tuna","Ecuador","no","yes",1,"skretting",NA,"skipjack tuna","ECU","yes","AUS"
"katsuwonus pelamis","skipjack tuna","Ecuador","no","yes",1,"skretting",NA,"skipjack tuna","ECU","yes","CAN"
"katsuwonus pelamis","skipjack tuna","Ecuador","no","yes",1,"skretting",NA,"skipjack tuna","ECU","yes","CHL"
"katsuwonus pelamis","skipjack tuna","Ecuador","no","yes",1,"skretting",NA,"skipjack tuna","ECU","yes","CHN"
"katsuwonus pelamis","skipjack tuna","Ecuador","no","yes",1,"skretting",NA,"skipjack tuna","ECU","yes","ECU"
"katsuwonus pelamis","skipjack tuna","Ecuador","no","yes",1,"skretting",NA,"skipjack tuna","ECU","yes","EGY"
"katsuwonus pelamis","skipjack tuna","Ecuador","no","yes",1,"skretting",NA,"skipjack tuna","ECU","yes","ESP"
"katsuwonus pelamis","skipjack tuna","Ecuador","no","yes",1,"skretting",NA,"skipjack tuna","ECU","yes","FRA"
"katsuwonus pelamis","skipjack tuna","Ecuador","no","yes",1,"skretting",NA,"skipjack tuna","ECU","yes","HND"
"katsuwonus pelamis","skipjack tuna","Ecuador","no","yes",1,"skretting",NA,"skipjack tuna","ECU","yes","ITA"
"katsuwonus pelamis","skipjack tuna","Ecuador","no","yes",1,"skretting",NA,"skipjack tuna","ECU","yes","JPN"
"katsuwonus pelamis","skipjack tuna","Ecuador","no","yes",1,"skretting",NA,"skipjack tuna","ECU","yes","NGA"
"katsuwonus pelamis","skipjack tuna","Ecuador","no","yes",1,"skretting",NA,"skipjack tuna","ECU","yes","NOR"
"katsuwonus pelamis","skipjack tuna","Ecuador","no","yes",1,"skretting",NA,"skipjack tuna","ECU","yes","TUR"
"katsuwonus pelamis","skipjack tuna","Ecuador","no","yes",1,"skretting",NA,"skipjack tuna","ECU","yes","USA"
"katsuwonus pelamis","skipjack tuna","Ecuador","no","yes",1,"skretting",NA,"skipjack tuna","ECU","yes","VNM"
"katsuwonus pelamis","skipjack tuna","Spain","no","yes",1,"skretting",NA,"skipjack tuna","ESP","yes","AUS"
"katsuwonus pelamis","skipjack tuna","Spain","no","yes",1,"skretting",NA,"skipjack tuna","ESP","yes","CAN"
"katsuwonus pelamis","skipjack tuna","Spain","no","yes",1,"skretting",NA,"skipjack tuna","ESP","yes","CHL"
"katsuwonus pelamis","skipjack tuna","Spain","no","yes",1,"skretting",NA,"skipjack tuna","ESP","yes","CHN"
"katsuwonus pelamis","skipjack tuna","Spain","no","yes",1,"skretting",NA,"skipjack tuna","ESP","yes","ECU"
"katsuwonus pelamis","skipjack tuna","Spain","no","yes",1,"skretting",NA,"skipjack tuna","ESP","yes","EGY"
"katsuwonus pelamis","skipjack tuna","Spain","no","yes",1,"skretting",NA,"skipjack tuna","ESP","yes","ESP"
"katsuwonus pelamis","skipjack tuna","Spain","no","yes",1,"skretting",NA,"skipjack tuna","ESP","yes","FRA"
"katsuwonus pelamis","skipjack tuna","Spain","no","yes",1,"skretting",NA,"skipjack tuna","ESP","yes","HND"
"katsuwonus pelamis","skipjack tuna","Spain","no","yes",1,"skretting",NA,"skipjack tuna","ESP","yes","ITA"
"katsuwonus pelamis","skipjack tuna","Spain","no","yes",1,"skretting",NA,"skipjack tuna","ESP","yes","JPN"
"katsuwonus pelamis","skipjack tuna","Spain","no","yes",1,"skretting",NA,"skipjack tuna","ESP","yes","NGA"
"katsuwonus pelamis","skipjack tuna","Spain","no","yes",1,"skretting",NA,"skipjack tuna","ESP","yes","NOR"
"katsuwonus pelamis","skipjack tuna","Spain","no","yes",1,"skretting",NA,"skipjack tuna","ESP","yes","TUR"
"katsuwonus pelamis","skipjack tuna","Spain","no","yes",1,"skretting",NA,"skipjack tuna","ESP","yes","USA"
"katsuwonus pelamis","skipjack tuna","Spain","no","yes",1,"skretting",NA,"skipjack tuna","ESP","yes","VNM"
"mallotus villosus","capelin","Iceland","yes","yes",0.43346277319358,"skretting",NA,"capelin","ISL","yes","AUS"
"mallotus villosus","capelin","Iceland","yes","yes",0.43346277319358,"skretting",NA,"capelin","ISL","yes","CAN"
"mallotus villosus","capelin","Iceland","yes","yes",0.43346277319358,"skretting",NA,"capelin","ISL","yes","CHL"
"mallotus villosus","capelin","Iceland","yes","yes",0.43346277319358,"skretting",NA,"capelin","ISL","yes","CHN"
"mallotus villosus","capelin","Iceland","yes","yes",0.43346277319358,"skretting",NA,"capelin","ISL","yes","ECU"
"mallotus villosus","capelin","Iceland","yes","yes",0.43346277319358,"skretting",NA,"capelin","ISL","yes","EGY"
"mallotus villosus","capelin","Iceland","yes","yes",0.43346277319358,"skretting",NA,"capelin","ISL","yes","ESP"
"mallotus villosus","capelin","Iceland","yes","yes",0.43346277319358,"skretting",NA,"capelin","ISL","yes","FRA"
"mallotus villosus","capelin","Iceland","yes","yes",0.43346277319358,"skretting",NA,"capelin","ISL","yes","HND"
"mallotus villosus","capelin","Iceland","yes","yes",0.43346277319358,"skretting",NA,"capelin","ISL","yes","ITA"
"mallotus villosus","capelin","Iceland","yes","yes",0.43346277319358,"skretting",NA,"capelin","ISL","yes","JPN"
"mallotus villosus","capelin","Iceland","yes","yes",0.43346277319358,"skretting",NA,"capelin","ISL","yes","NGA"
"mallotus villosus","capelin","Iceland","yes","yes",0.43346277319358,"skretting",NA,"capelin","ISL","yes","NOR"
"mallotus villosus","capelin","Iceland","yes","yes",0.43346277319358,"skretting",NA,"capelin","ISL","yes","TUR"
"mallotus villosus","capelin","Iceland","yes","yes",0.43346277319358,"skretting",NA,"capelin","ISL","yes","USA"
"mallotus villosus","capelin","Iceland","yes","yes",0.43346277319358,"skretting",NA,"capelin","ISL","yes","VNM"
"mallotus villosus","capelin","Norway","no","yes",1,"skretting",NA,"capelin","NOR","yes","AUS"
"mallotus villosus","capelin","Norway","no","yes",1,"skretting",NA,"capelin","NOR","yes","CAN"
"mallotus villosus","capelin","Norway","no","yes",1,"skretting",NA,"capelin","NOR","yes","CHL"
"mallotus villosus","capelin","Norway","no","yes",1,"skretting",NA,"capelin","NOR","yes","CHN"
"mallotus villosus","capelin","Norway","no","yes",1,"skretting",NA,"capelin","NOR","yes","ECU"
"mallotus villosus","capelin","Norway","no","yes",1,"skretting",NA,"capelin","NOR","yes","EGY"
"mallotus villosus","capelin","Norway","no","yes",1,"skretting",NA,"capelin","NOR","yes","ESP"
"mallotus villosus","capelin","Norway","no","yes",1,"skretting",NA,"capelin","NOR","yes","FRA"
"mallotus villosus","capelin","Norway","no","yes",1,"skretting",NA,"capelin","NOR","yes","HND"
"mallotus villosus","capelin","Norway","no","yes",1,"skretting",NA,"capelin","NOR","yes","ITA"
"mallotus villosus","capelin","Norway","no","yes",1,"skretting",NA,"capelin","NOR","yes","JPN"
"mallotus villosus","capelin","Norway","no","yes",1,"skretting",NA,"capelin","NOR","yes","NGA"
"mallotus villosus","capelin","Norway","no","yes",1,"skretting",NA,"capelin","NOR","yes","NOR"
"mallotus villosus","capelin","Norway","no","yes",1,"skretting",NA,"capelin","NOR","yes","TUR"
"mallotus villosus","capelin","Norway","no","yes",1,"skretting",NA,"capelin","NOR","yes","USA"
"mallotus villosus","capelin","Norway","no","yes",1,"skretting",NA,"capelin","NOR","yes","VNM"
"merluccius spp","hake","Ecuador","no","yes",1,"skretting",NA,"hake","ECU","yes","AUS"
"merluccius spp","hake","Ecuador","no","yes",1,"skretting",NA,"hake","ECU","yes","CAN"
"merluccius spp","hake","Ecuador","no","yes",1,"skretting",NA,"hake","ECU","yes","CHL"
"merluccius spp","hake","Ecuador","no","yes",1,"skretting",NA,"hake","ECU","yes","CHN"
"merluccius spp","hake","Ecuador","no","yes",1,"skretting",NA,"hake","ECU","yes","ECU"
"merluccius spp","hake","Ecuador","no","yes",1,"skretting",NA,"hake","ECU","yes","EGY"
"merluccius spp","hake","Ecuador","no","yes",1,"skretting",NA,"hake","ECU","yes","ESP"
"merluccius spp","hake","Ecuador","no","yes",1,"skretting",NA,"hake","ECU","yes","FRA"
"merluccius spp","hake","Ecuador","no","yes",1,"skretting",NA,"hake","ECU","yes","HND"
"merluccius spp","hake","Ecuador","no","yes",1,"skretting",NA,"hake","ECU","yes","ITA"
"merluccius spp","hake","Ecuador","no","yes",1,"skretting",NA,"hake","ECU","yes","JPN"
"merluccius spp","hake","Ecuador","no","yes",1,"skretting",NA,"hake","ECU","yes","NGA"
"merluccius spp","hake","Ecuador","no","yes",1,"skretting",NA,"hake","ECU","yes","NOR"
"merluccius spp","hake","Ecuador","no","yes",1,"skretting",NA,"hake","ECU","yes","TUR"
"merluccius spp","hake","Ecuador","no","yes",1,"skretting",NA,"hake","ECU","yes","USA"
"merluccius spp","hake","Ecuador","no","yes",1,"skretting",NA,"hake","ECU","yes","VNM"
"merluccius spp","hake","France","no","yes",1,"skretting",NA,"hake","FRA","yes","AUS"
"merluccius spp","hake","France","no","yes",1,"skretting",NA,"hake","FRA","yes","CAN"
"merluccius spp","hake","France","no","yes",1,"skretting",NA,"hake","FRA","yes","CHL"
"merluccius spp","hake","France","no","yes",1,"skretting",NA,"hake","FRA","yes","CHN"
"merluccius spp","hake","France","no","yes",1,"skretting",NA,"hake","FRA","yes","ECU"
"merluccius spp","hake","France","no","yes",1,"skretting",NA,"hake","FRA","yes","EGY"
"merluccius spp","hake","France","no","yes",1,"skretting",NA,"hake","FRA","yes","ESP"
"merluccius spp","hake","France","no","yes",1,"skretting",NA,"hake","FRA","yes","FRA"
"merluccius spp","hake","France","no","yes",1,"skretting",NA,"hake","FRA","yes","HND"
"merluccius spp","hake","France","no","yes",1,"skretting",NA,"hake","FRA","yes","ITA"
"merluccius spp","hake","France","no","yes",1,"skretting",NA,"hake","FRA","yes","JPN"
"merluccius spp","hake","France","no","yes",1,"skretting",NA,"hake","FRA","yes","NGA"
"merluccius spp","hake","France","no","yes",1,"skretting",NA,"hake","FRA","yes","NOR"
"merluccius spp","hake","France","no","yes",1,"skretting",NA,"hake","FRA","yes","TUR"
"merluccius spp","hake","France","no","yes",1,"skretting",NA,"hake","FRA","yes","USA"
"merluccius spp","hake","France","no","yes",1,"skretting",NA,"hake","FRA","yes","VNM"
"micromesistius poutassou","blue whiting","Denmark","yes","no",0,"skretting",NA,"blue whiting","DNK","yes","AUS"
"micromesistius poutassou","blue whiting","Denmark","yes","no",0,"skretting",NA,"blue whiting","DNK","yes","CAN"
"micromesistius poutassou","blue whiting","Denmark","yes","no",0,"skretting",NA,"blue whiting","DNK","yes","CHL"
"micromesistius poutassou","blue whiting","Denmark","yes","no",0,"skretting",NA,"blue whiting","DNK","yes","CHN"
"micromesistius poutassou","blue whiting","Denmark","yes","no",0,"skretting",NA,"blue whiting","DNK","yes","ECU"
"micromesistius poutassou","blue whiting","Denmark","yes","no",0,"skretting",NA,"blue whiting","DNK","yes","EGY"
"micromesistius poutassou","blue whiting","Denmark","yes","no",0,"skretting",NA,"blue whiting","DNK","yes","ESP"
"micromesistius poutassou","blue whiting","Denmark","yes","no",0,"skretting",NA,"blue whiting","DNK","yes","FRA"
"micromesistius poutassou","blue whiting","Denmark","yes","no",0,"skretting",NA,"blue whiting","DNK","yes","HND"
"micromesistius poutassou","blue whiting","Denmark","yes","no",0,"skretting",NA,"blue whiting","DNK","yes","ITA"
"micromesistius poutassou","blue whiting","Denmark","yes","no",0,"skretting",NA,"blue whiting","DNK","yes","JPN"
"micromesistius poutassou","blue whiting","Denmark","yes","no",0,"skretting",NA,"blue whiting","DNK","yes","NGA"
"micromesistius poutassou","blue whiting","Denmark","yes","no",0,"skretting",NA,"blue whiting","DNK","yes","NOR"
"micromesistius poutassou","blue whiting","Denmark","yes","no",0,"skretting",NA,"blue whiting","DNK","yes","TUR"
"micromesistius poutassou","blue whiting","Denmark","yes","no",0,"skretting",NA,"blue whiting","DNK","yes","USA"
"micromesistius poutassou","blue whiting","Denmark","yes","no",0,"skretting",NA,"blue whiting","DNK","yes","VNM"
"micromesistius poutassou","blue whiting","France","no","yes",1,"skretting",NA,"blue whiting","FRA","yes","AUS"
"micromesistius poutassou","blue whiting","France","no","yes",1,"skretting",NA,"blue whiting","FRA","yes","CAN"
"micromesistius poutassou","blue whiting","France","no","yes",1,"skretting",NA,"blue whiting","FRA","yes","CHL"
"micromesistius poutassou","blue whiting","France","no","yes",1,"skretting",NA,"blue whiting","FRA","yes","CHN"
"micromesistius poutassou","blue whiting","France","no","yes",1,"skretting",NA,"blue whiting","FRA","yes","ECU"
"micromesistius poutassou","blue whiting","France","no","yes",1,"skretting",NA,"blue whiting","FRA","yes","EGY"
"micromesistius poutassou","blue whiting","France","no","yes",1,"skretting",NA,"blue whiting","FRA","yes","ESP"
"micromesistius poutassou","blue whiting","France","no","yes",1,"skretting",NA,"blue whiting","FRA","yes","FRA"
"micromesistius poutassou","blue whiting","France","no","yes",1,"skretting",NA,"blue whiting","FRA","yes","HND"
"micromesistius poutassou","blue whiting","France","no","yes",1,"skretting",NA,"blue whiting","FRA","yes","ITA"
"micromesistius poutassou","blue whiting","France","no","yes",1,"skretting",NA,"blue whiting","FRA","yes","JPN"
"micromesistius poutassou","blue whiting","France","no","yes",1,"skretting",NA,"blue whiting","FRA","yes","NGA"
"micromesistius poutassou","blue whiting","France","no","yes",1,"skretting",NA,"blue whiting","FRA","yes","NOR"
"micromesistius poutassou","blue whiting","France","no","yes",1,"skretting",NA,"blue whiting","FRA","yes","TUR"
"micromesistius poutassou","blue whiting","France","no","yes",1,"skretting",NA,"blue whiting","FRA","yes","USA"
"micromesistius poutassou","blue whiting","France","no","yes",1,"skretting",NA,"blue whiting","FRA","yes","VNM"
"micromesistius poutassou","blue whiting","Iceland","yes","no",0,"skretting",NA,"blue whiting","ISL","yes","AUS"
"micromesistius poutassou","blue whiting","Iceland","yes","no",0,"skretting",NA,"blue whiting","ISL","yes","CAN"
"micromesistius poutassou","blue whiting","Iceland","yes","no",0,"skretting",NA,"blue whiting","ISL","yes","CHL"
"micromesistius poutassou","blue whiting","Iceland","yes","no",0,"skretting",NA,"blue whiting","ISL","yes","CHN"
"micromesistius poutassou","blue whiting","Iceland","yes","no",0,"skretting",NA,"blue whiting","ISL","yes","ECU"
"micromesistius poutassou","blue whiting","Iceland","yes","no",0,"skretting",NA,"blue whiting","ISL","yes","EGY"
"micromesistius poutassou","blue whiting","Iceland","yes","no",0,"skretting",NA,"blue whiting","ISL","yes","ESP"
"micromesistius poutassou","blue whiting","Iceland","yes","no",0,"skretting",NA,"blue whiting","ISL","yes","FRA"
"micromesistius poutassou","blue whiting","Iceland","yes","no",0,"skretting",NA,"blue whiting","ISL","yes","HND"
"micromesistius poutassou","blue whiting","Iceland","yes","no",0,"skretting",NA,"blue whiting","ISL","yes","ITA"
"micromesistius poutassou","blue whiting","Iceland","yes","no",0,"skretting",NA,"blue whiting","ISL","yes","JPN"
"micromesistius poutassou","blue whiting","Iceland","yes","no",0,"skretting",NA,"blue whiting","ISL","yes","NGA"
"micromesistius poutassou","blue whiting","Iceland","yes","no",0,"skretting",NA,"blue whiting","ISL","yes","NOR"
"micromesistius poutassou","blue whiting","Iceland","yes","no",0,"skretting",NA,"blue whiting","ISL","yes","TUR"
"micromesistius poutassou","blue whiting","Iceland","yes","no",0,"skretting",NA,"blue whiting","ISL","yes","USA"
"micromesistius poutassou","blue whiting","Iceland","yes","no",0,"skretting",NA,"blue whiting","ISL","yes","VNM"
"micromesistius poutassou","blue whiting","Norway","yes","yes",0.0995571195123458,"skretting",NA,"blue whiting","NOR","yes","AUS"
"micromesistius poutassou","blue whiting","Norway","yes","yes",0.0995571195123458,"skretting",NA,"blue whiting","NOR","yes","CAN"
"micromesistius poutassou","blue whiting","Norway","yes","yes",0.0995571195123458,"skretting",NA,"blue whiting","NOR","yes","CHL"
"micromesistius poutassou","blue whiting","Norway","yes","yes",0.0995571195123458,"skretting",NA,"blue whiting","NOR","yes","CHN"
"micromesistius poutassou","blue whiting","Norway","yes","yes",0.0995571195123458,"skretting",NA,"blue whiting","NOR","yes","ECU"
"micromesistius poutassou","blue whiting","Norway","yes","yes",0.0995571195123458,"skretting",NA,"blue whiting","NOR","yes","EGY"
"micromesistius poutassou","blue whiting","Norway","yes","yes",0.0995571195123458,"skretting",NA,"blue whiting","NOR","yes","ESP"
"micromesistius poutassou","blue whiting","Norway","yes","yes",0.0995571195123458,"skretting",NA,"blue whiting","NOR","yes","FRA"
"micromesistius poutassou","blue whiting","Norway","yes","yes",0.0995571195123458,"skretting",NA,"blue whiting","NOR","yes","HND"
"micromesistius poutassou","blue whiting","Norway","yes","yes",0.0995571195123458,"skretting",NA,"blue whiting","NOR","yes","ITA"
"micromesistius poutassou","blue whiting","Norway","yes","yes",0.0995571195123458,"skretting",NA,"blue whiting","NOR","yes","JPN"
"micromesistius poutassou","blue whiting","Norway","yes","yes",0.0995571195123458,"skretting",NA,"blue whiting","NOR","yes","NGA"
"micromesistius poutassou","blue whiting","Norway","yes","yes",0.0995571195123458,"skretting",NA,"blue whiting","NOR","yes","NOR"
"micromesistius poutassou","blue whiting","Norway","yes","yes",0.0995571195123458,"skretting",NA,"blue whiting","NOR","yes","TUR"
"micromesistius poutassou","blue whiting","Norway","yes","yes",0.0995571195123458,"skretting",NA,"blue whiting","NOR","yes","USA"
"micromesistius poutassou","blue whiting","Norway","yes","yes",0.0995571195123458,"skretting",NA,"blue whiting","NOR","yes","VNM"
"oncorhynchus kisutch","coho salmon","Chile","no","yes",1,"skretting",NA,"coho salmon","CHL","no","AUS"
"oncorhynchus kisutch","coho salmon","Chile","no","yes",1,"skretting",NA,"coho salmon","CHL","no","CAN"
"oncorhynchus kisutch","coho salmon","Chile","no","yes",1,"skretting",NA,"coho salmon","CHL","no","CHL"
"oncorhynchus kisutch","coho salmon","Chile","no","yes",1,"skretting",NA,"coho salmon","CHL","no","CHN"
"oncorhynchus kisutch","coho salmon","Chile","no","yes",1,"skretting",NA,"coho salmon","CHL","no","ECU"
"oncorhynchus kisutch","coho salmon","Chile","no","yes",1,"skretting",NA,"coho salmon","CHL","no","EGY"
"oncorhynchus kisutch","coho salmon","Chile","no","yes",1,"skretting",NA,"coho salmon","CHL","no","ESP"
"oncorhynchus kisutch","coho salmon","Chile","no","yes",1,"skretting",NA,"coho salmon","CHL","no","FRA"
"oncorhynchus kisutch","coho salmon","Chile","no","yes",1,"skretting",NA,"coho salmon","CHL","no","HND"
"oncorhynchus kisutch","coho salmon","Chile","no","yes",1,"skretting",NA,"coho salmon","CHL","no","ITA"
"oncorhynchus kisutch","coho salmon","Chile","no","yes",1,"skretting",NA,"coho salmon","CHL","no","JPN"
"oncorhynchus kisutch","coho salmon","Chile","no","yes",1,"skretting",NA,"coho salmon","CHL","no","NGA"
"oncorhynchus kisutch","coho salmon","Chile","no","yes",1,"skretting",NA,"coho salmon","CHL","no","NOR"
"oncorhynchus kisutch","coho salmon","Chile","no","yes",1,"skretting",NA,"coho salmon","CHL","no","TUR"
"oncorhynchus kisutch","coho salmon","Chile","no","yes",1,"skretting",NA,"coho salmon","CHL","no","USA"
"oncorhynchus kisutch","coho salmon","Chile","no","yes",1,"skretting",NA,"coho salmon","CHL","no","VNM"
"oncorhynchus mykiss","rainbow trout","Norway","no","yes",1,"skretting",NA,"rainbow trout","NOR","yes","AUS"
"oncorhynchus mykiss","rainbow trout","Norway","no","yes",1,"skretting",NA,"rainbow trout","NOR","yes","CAN"
"oncorhynchus mykiss","rainbow trout","Norway","no","yes",1,"skretting",NA,"rainbow trout","NOR","yes","CHL"
"oncorhynchus mykiss","rainbow trout","Norway","no","yes",1,"skretting",NA,"rainbow trout","NOR","yes","CHN"
"oncorhynchus mykiss","rainbow trout","Norway","no","yes",1,"skretting",NA,"rainbow trout","NOR","yes","ECU"
"oncorhynchus mykiss","rainbow trout","Norway","no","yes",1,"skretting",NA,"rainbow trout","NOR","yes","EGY"
"oncorhynchus mykiss","rainbow trout","Norway","no","yes",1,"skretting",NA,"rainbow trout","NOR","yes","ESP"
"oncorhynchus mykiss","rainbow trout","Norway","no","yes",1,"skretting",NA,"rainbow trout","NOR","yes","FRA"
"oncorhynchus mykiss","rainbow trout","Norway","no","yes",1,"skretting",NA,"rainbow trout","NOR","yes","HND"
"oncorhynchus mykiss","rainbow trout","Norway","no","yes",1,"skretting",NA,"rainbow trout","NOR","yes","ITA"
"oncorhynchus mykiss","rainbow trout","Norway","no","yes",1,"skretting",NA,"rainbow trout","NOR","yes","JPN"
"oncorhynchus mykiss","rainbow trout","Norway","no","yes",1,"skretting",NA,"rainbow trout","NOR","yes","NGA"
"oncorhynchus mykiss","rainbow trout","Norway","no","yes",1,"skretting",NA,"rainbow trout","NOR","yes","NOR"
"oncorhynchus mykiss","rainbow trout","Norway","no","yes",1,"skretting",NA,"rainbow trout","NOR","yes","TUR"
"oncorhynchus mykiss","rainbow trout","Norway","no","yes",1,"skretting",NA,"rainbow trout","NOR","yes","USA"
"oncorhynchus mykiss","rainbow trout","Norway","no","yes",1,"skretting",NA,"rainbow trout","NOR","yes","VNM"
"opisthonema libertate","pacific thread herring","Ecuador","no","yes",1,"skretting",NA,"pacific thread herring","ECU","yes","AUS"
"opisthonema libertate","pacific thread herring","Ecuador","no","yes",1,"skretting",NA,"pacific thread herring","ECU","yes","CAN"
"opisthonema libertate","pacific thread herring","Ecuador","no","yes",1,"skretting",NA,"pacific thread herring","ECU","yes","CHL"
"opisthonema libertate","pacific thread herring","Ecuador","no","yes",1,"skretting",NA,"pacific thread herring","ECU","yes","CHN"
"opisthonema libertate","pacific thread herring","Ecuador","no","yes",1,"skretting",NA,"pacific thread herring","ECU","yes","ECU"
"opisthonema libertate","pacific thread herring","Ecuador","no","yes",1,"skretting",NA,"pacific thread herring","ECU","yes","EGY"
"opisthonema libertate","pacific thread herring","Ecuador","no","yes",1,"skretting",NA,"pacific thread herring","ECU","yes","ESP"
"opisthonema libertate","pacific thread herring","Ecuador","no","yes",1,"skretting",NA,"pacific thread herring","ECU","yes","FRA"
"opisthonema libertate","pacific thread herring","Ecuador","no","yes",1,"skretting",NA,"pacific thread herring","ECU","yes","HND"
"opisthonema libertate","pacific thread herring","Ecuador","no","yes",1,"skretting",NA,"pacific thread herring","ECU","yes","ITA"
"opisthonema libertate","pacific thread herring","Ecuador","no","yes",1,"skretting",NA,"pacific thread herring","ECU","yes","JPN"
"opisthonema libertate","pacific thread herring","Ecuador","no","yes",1,"skretting",NA,"pacific thread herring","ECU","yes","NGA"
"opisthonema libertate","pacific thread herring","Ecuador","no","yes",1,"skretting",NA,"pacific thread herring","ECU","yes","NOR"
"opisthonema libertate","pacific thread herring","Ecuador","no","yes",1,"skretting",NA,"pacific thread herring","ECU","yes","TUR"
"opisthonema libertate","pacific thread herring","Ecuador","no","yes",1,"skretting",NA,"pacific thread herring","ECU","yes","USA"
"opisthonema libertate","pacific thread herring","Ecuador","no","yes",1,"skretting",NA,"pacific thread herring","ECU","yes","VNM"
"opisthonema libertate","pacific thread herring","Mexico","no","yes",1,"skretting",NA,"pacific thread herring","MEX","yes","AUS"
"opisthonema libertate","pacific thread herring","Mexico","no","yes",1,"skretting",NA,"pacific thread herring","MEX","yes","CAN"
"opisthonema libertate","pacific thread herring","Mexico","no","yes",1,"skretting",NA,"pacific thread herring","MEX","yes","CHL"
"opisthonema libertate","pacific thread herring","Mexico","no","yes",1,"skretting",NA,"pacific thread herring","MEX","yes","CHN"
"opisthonema libertate","pacific thread herring","Mexico","no","yes",1,"skretting",NA,"pacific thread herring","MEX","yes","ECU"
"opisthonema libertate","pacific thread herring","Mexico","no","yes",1,"skretting",NA,"pacific thread herring","MEX","yes","EGY"
"opisthonema libertate","pacific thread herring","Mexico","no","yes",1,"skretting",NA,"pacific thread herring","MEX","yes","ESP"
"opisthonema libertate","pacific thread herring","Mexico","no","yes",1,"skretting",NA,"pacific thread herring","MEX","yes","FRA"
"opisthonema libertate","pacific thread herring","Mexico","no","yes",1,"skretting",NA,"pacific thread herring","MEX","yes","HND"
"opisthonema libertate","pacific thread herring","Mexico","no","yes",1,"skretting",NA,"pacific thread herring","MEX","yes","ITA"
"opisthonema libertate","pacific thread herring","Mexico","no","yes",1,"skretting",NA,"pacific thread herring","MEX","yes","JPN"
"opisthonema libertate","pacific thread herring","Mexico","no","yes",1,"skretting",NA,"pacific thread herring","MEX","yes","NGA"
"opisthonema libertate","pacific thread herring","Mexico","no","yes",1,"skretting",NA,"pacific thread herring","MEX","yes","NOR"
"opisthonema libertate","pacific thread herring","Mexico","no","yes",1,"skretting",NA,"pacific thread herring","MEX","yes","TUR"
"opisthonema libertate","pacific thread herring","Mexico","no","yes",1,"skretting",NA,"pacific thread herring","MEX","yes","USA"
"opisthonema libertate","pacific thread herring","Mexico","no","yes",1,"skretting",NA,"pacific thread herring","MEX","yes","VNM"
"pollachius pollachius","pollock","USA","no","yes",1,"skretting",NA,"pollock","USA","yes","AUS"
"pollachius pollachius","pollock","USA","no","yes",1,"skretting",NA,"pollock","USA","yes","CAN"
"pollachius pollachius","pollock","USA","no","yes",1,"skretting",NA,"pollock","USA","yes","CHL"
"pollachius pollachius","pollock","USA","no","yes",1,"skretting",NA,"pollock","USA","yes","CHN"
"pollachius pollachius","pollock","USA","no","yes",1,"skretting",NA,"pollock","USA","yes","ECU"
"pollachius pollachius","pollock","USA","no","yes",1,"skretting",NA,"pollock","USA","yes","EGY"
"pollachius pollachius","pollock","USA","no","yes",1,"skretting",NA,"pollock","USA","yes","ESP"
"pollachius pollachius","pollock","USA","no","yes",1,"skretting",NA,"pollock","USA","yes","FRA"
"pollachius pollachius","pollock","USA","no","yes",1,"skretting",NA,"pollock","USA","yes","HND"
"pollachius pollachius","pollock","USA","no","yes",1,"skretting",NA,"pollock","USA","yes","ITA"
"pollachius pollachius","pollock","USA","no","yes",1,"skretting",NA,"pollock","USA","yes","JPN"
"pollachius pollachius","pollock","USA","no","yes",1,"skretting",NA,"pollock","USA","yes","NGA"
"pollachius pollachius","pollock","USA","no","yes",1,"skretting",NA,"pollock","USA","yes","NOR"
"pollachius pollachius","pollock","USA","no","yes",1,"skretting",NA,"pollock","USA","yes","TUR"
"pollachius pollachius","pollock","USA","no","yes",1,"skretting",NA,"pollock","USA","yes","USA"
"pollachius pollachius","pollock","USA","no","yes",1,"skretting",NA,"pollock","USA","yes","VNM"
"pollachius virens","pollock","USA","yes","no",0,"skretting",NA,"pollock","USA","yes","AUS"
"pollachius virens","pollock","USA","yes","no",0,"skretting",NA,"pollock","USA","yes","CAN"
"pollachius virens","pollock","USA","yes","no",0,"skretting",NA,"pollock","USA","yes","CHL"
"pollachius virens","pollock","USA","yes","no",0,"skretting",NA,"pollock","USA","yes","CHN"
"pollachius virens","pollock","USA","yes","no",0,"skretting",NA,"pollock","USA","yes","ECU"
"pollachius virens","pollock","USA","yes","no",0,"skretting",NA,"pollock","USA","yes","EGY"
"pollachius virens","pollock","USA","yes","no",0,"skretting",NA,"pollock","USA","yes","ESP"
"pollachius virens","pollock","USA","yes","no",0,"skretting",NA,"pollock","USA","yes","FRA"
