"country","sciname","aquaculture","trim_prop","factory_id","common_name","wholefish","trimmings","data_source_feed","data_source_fao_area_country","feed_report_spp_name","trash_fish","capture","source_country_iso3c"
"Morocco","sardina pilchardus","no",0.538461538461538,248,"sardine","no","yes","Shea et al. 2025",NA,"sardine","no","yes","MAR"
"Morocco","sardina pilchardus","no",0.538461538461538,249,"european pilchard","no","yes","Shea et al. 2025",NA,"european pilchard","no","yes","MAR"
"Morocco","sardina pilchardus","no",0.538461538461538,250,"sardine","yes","no","Shea et al. 2025",NA,"sardine","no","yes","MAR"
"Morocco","sardina pilchardus","no",0.538461538461538,251,"sardine","yes","no","Shea et al. 2025",NA,"sardine","no","yes","MAR"
"Morocco","sardina pilchardus","no",0.538461538461538,252,"european pilchard","no","yes","Shea et al. 2025",NA,"european pilchard","no","yes","MAR"
"Morocco","sardina pilchardus","no",0.538461538461538,253,"sardine","no","yes","Shea et al. 2025",NA,"sardine","no","yes","MAR"
"Morocco","sardina pilchardus","no",0.538461538461538,254,"european pilchard","no","yes","Shea et al. 2025",NA,"european pilchard","no","yes","MAR"
"Morocco","sardina pilchardus","no",0.538461538461538,255,"european pilchard","no","yes","Shea et al. 2025",NA,"european pilchard","no","yes","MAR"
"Morocco","sardina pilchardus","no",0.538461538461538,256,"sardine","no","yes","Shea et al. 2025",NA,"sardine","no","yes","MAR"
"Morocco","sardinella aurita","no",0.75,249,"round sardinella","no","yes","Shea et al. 2025",NA,"round sardinella","no","yes","MAR"
"Morocco","sardinella aurita","no",0.75,250,"round sardinella","yes","no","Shea et al. 2025",NA,"round sardinella","no","yes","MAR"
"Morocco","sardinella aurita","no",0.75,252,"round sardinella","no","yes","Shea et al. 2025",NA,"round sardinella","no","yes","MAR"
"Morocco","sardinella aurita","no",0.75,254,"round sardinella","no","yes","Shea et al. 2025",NA,"round sardinella","no","yes","MAR"
"Morocco","scomber colias","no",1,249,"atlantic chub mackerel","no","yes","Shea et al. 2025",NA,"atlantic chub mackerel","no","yes","MAR"
"Morocco","scomber colias","no",1,252,"atlantic chub mackerel","no","yes","Shea et al. 2025",NA,"atlantic chub mackerel","no","yes","MAR"
"Morocco","scomber colias","no",1,253,"chub mackerel","no","yes","Shea et al. 2025",NA,"chub mackerel","no","yes","MAR"
"Morocco","scomber colias","no",1,254,"atlantic chub mackerel","no","yes","Shea et al. 2025",NA,"atlantic chub mackerel","no","yes","MAR"
"Morocco","scomber colias","no",1,255,"atlantic chub mackerel","no","yes","Shea et al. 2025",NA,"atlantic chub mackerel","no","yes","MAR"
"Morocco","scomber colias","no",1,256,"chub mackerel","no","yes","Shea et al. 2025",NA,"chub mackerel","no","yes","MAR"
"Morocco","scomber japonicus","no",0,241,"mackerel","yes","no","Shea et al. 2025",NA,"mackerel","no","yes","MAR"
"Morocco","scomber japonicus","no",0,242,"mackerel","yes","no","Shea et al. 2025",NA,"mackerel","no","yes","MAR"
"Morocco","scomber japonicus","no",0,244,"mackerel","yes","no","Shea et al. 2025",NA,"mackerel","no","yes","MAR"
"Morocco","scomber japonicus","no",0,247,"mackerel","yes","no","Shea et al. 2025",NA,"mackerel","no","yes","MAR"
"Morocco","scomber japonicus","no",0,250,"mackerel","yes","no","Shea et al. 2025",NA,"mackerel","no","yes","MAR"
"Morocco","trachurus trachurus","no",1,249,"horse mackerel","no","yes","Shea et al. 2025",NA,"horse mackerel","no","yes","MAR"
"Morocco","trachurus trachurus","no",1,252,"horse mackerel","no","yes","Shea et al. 2025",NA,"horse mackerel","no","yes","MAR"
"Namibia","trachurus trachurus","no",0,261,"horse mackerel","yes","no","Shea et al. 2025",NA,"horse mackerel","no","yes","NAM"
"New Zealand","allothunnus fallai","no",1,263,"slender tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","NZL"
"New Zealand","auxis","no",1,263,"frigate and bullet tunas","no","yes","Shea et al. 2025",NA,"tuna","no","yes","NZL"
"New Zealand","katsuwonus pelamis","no",1,263,"skipjack tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","NZL"
"New Zealand","macruronus novaezelandiae","no",1,263,"hoki","no","yes","Shea et al. 2025",NA,"hoki","no","yes","NZL"
"New Zealand","oncorhynchus tshawytscha","yes",1,271,"king salmon","no","yes","Shea et al. 2025",NA,"king salmon","no","no","NZL"
"New Zealand","perciformes","no",1,263,"tuna-like fishes nei","no","yes","Shea et al. 2025",NA,"tuna","no","yes","NZL"
"New Zealand","thunnus albacares","no",1,263,"yellowfin tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","NZL"
"New Zealand","thunnus maccoyii","no",1,263,"southern bluefin tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","NZL"
"New Zealand","thunnus obesus","no",1,263,"bigeye tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","NZL"
"New Zealand","thunnus orientalis","no",1,263,"pacific bluefin tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","NZL"
"Norway","calanus finmarchicus","no",0,282,"calanus zooplankton","yes","no","Shea et al. 2025",NA,"calanus zooplankton","no","yes","NOR"
"Norway","clupea harengus","no",1,272,"herring","no","yes","Shea et al. 2025",NA,"herring","no","yes","NOR"
"Norway","clupea harengus","no",1,276,"herring","no","yes","Shea et al. 2025",NA,"herring","no","yes","NOR"
"Norway","clupea harengus","no",1,277,"herring","no","yes","Shea et al. 2025",NA,"herring","no","yes","NOR"
"Norway","clupea harengus","no",1,278,"herring","no","yes","Shea et al. 2025",NA,"herring","no","yes","NOR"
"Norway","clupea harengus","no",1,279,"herring","no","yes","Shea et al. 2025",NA,"herring","no","yes","NOR"
"Norway","clupea harengus","no",1,280,"herring","no","yes","Shea et al. 2025",NA,"herring","no","yes","NOR"
"Norway","clupea harengus","no",1,283,"herring","no","yes","Shea et al. 2025",NA,"herring","no","yes","NOR"
"Norway","clupea harengus","no",1,284,"herring","no","yes","Shea et al. 2025",NA,"herring","no","yes","NOR"
"Norway","clupea harengus","no",1,286,"herring","no","yes","Shea et al. 2025",NA,"herring","no","yes","NOR"
"Norway","clupea harengus","no",1,287,"herring","no","yes","Shea et al. 2025",NA,"herring","no","yes","NOR"
"Norway","euphausia superba","no",0,273,"antarctic krill","yes","no","Shea et al. 2025",NA,"krill","no","yes","NOR"
"Norway","gadiculus thori","no",1,276,"norway silvery cod","no","yes","Shea et al. 2025",NA,"norway silvery cod","no","yes","NOR"
"Norway","gadus morhua","no",1,272,"cod","no","yes","Shea et al. 2025",NA,"cod","no","yes","NOR"
"Norway","gadus morhua","no",1,284,"cod","no","yes","Shea et al. 2025",NA,"cod","no","yes","NOR"
"Norway","gadus morhua","no",1,286,"cod","no","yes","Shea et al. 2025",NA,"cod","no","yes","NOR"
"Norway","lophius budegassa","no",1,286,"anglerfish","no","yes","Shea et al. 2025",NA,"anglerfish","no","yes","NOR"
"Norway","lophius piscatorius","no",1,286,"anglerfish","no","yes","Shea et al. 2025",NA,"anglerfish","no","yes","NOR"
"Norway","mallotus villosus","no",0.333333333333333,272,"capelin","yes","no","Shea et al. 2025",NA,"capelin","no","yes","NOR"
"Norway","mallotus villosus","no",0.333333333333333,272,"capelin","no","yes","Shea et al. 2025",NA,"capelin","no","yes","NOR"
"Norway","mallotus villosus","no",0.333333333333333,276,"capelin","yes","no","Shea et al. 2025",NA,"capelin","no","yes","NOR"
"Norway","mallotus villosus","no",0.333333333333333,276,"capelin","no","yes","Shea et al. 2025",NA,"capelin","no","yes","NOR"
"Norway","mallotus villosus","no",0.333333333333333,277,"capelin","yes","no","Shea et al. 2025",NA,"capelin","no","yes","NOR"
"Norway","mallotus villosus","no",0.333333333333333,278,"capelin","yes","no","Shea et al. 2025",NA,"capelin","no","yes","NOR"
"Norway","mallotus villosus","no",0.333333333333333,279,"capelin","yes","no","Shea et al. 2025",NA,"capelin","no","yes","NOR"
"Norway","mallotus villosus","no",0.333333333333333,280,"capelin","yes","no","Shea et al. 2025",NA,"capelin","no","yes","NOR"
"Norway","mallotus villosus","no",0.333333333333333,284,"capelin","no","yes","Shea et al. 2025",NA,"capelin","no","yes","NOR"
"Norway","meganyctiphanes norvegica","no",0,273,"norwegian krill","yes","no","Shea et al. 2025",NA,"krill","no","yes","NOR"
"Norway","melanogrammus aeglefinus","no",1,272,"haddock","no","yes","Shea et al. 2025",NA,"haddock","no","yes","NOR"
"Norway","melanogrammus aeglefinus","no",1,276,"haddock","no","yes","Shea et al. 2025",NA,"haddock","no","yes","NOR"
"Norway","melanogrammus aeglefinus","no",1,284,"haddock","no","yes","Shea et al. 2025",NA,"haddock","no","yes","NOR"
"Norway","merlangius merlangus","no",1,276,"whiting","no","yes","Shea et al. 2025",NA,"whiting","no","yes","NOR"
"Norway","micromesistius poutassou","no",1,276,"blue whiting","no","yes","Shea et al. 2025",NA,"blue whiting","no","yes","NOR"
"Norway","micromesistius poutassou","no",1,277,"blue whiting","no","yes","Shea et al. 2025",NA,"blue whiting","no","yes","NOR"
"Norway","micromesistius poutassou","no",1,278,"blue whiting","no","yes","Shea et al. 2025",NA,"blue whiting","no","yes","NOR"
"Norway","micromesistius poutassou","no",1,279,"blue whiting","no","yes","Shea et al. 2025",NA,"blue whiting","no","yes","NOR"
"Norway","micromesistius poutassou","no",1,280,"blue whiting","no","yes","Shea et al. 2025",NA,"blue whiting","no","yes","NOR"
"Norway","oncorhynchus mykiss","yes",1,274,"rainbow trout","no","yes","Shea et al. 2025",NA,"rainbow trout","no","no","NOR"
"Norway","oncorhynchus mykiss","yes",1,275,"rainbow trout","no","yes","Shea et al. 2025",NA,"rainbow trout","no","no","NOR"
"Norway","oncorhynchus mykiss","yes",1,281,"rainbow trout","no","yes","Shea et al. 2025",NA,"rainbow trout","no","no","NOR"
"Norway","oncorhynchus mykiss","yes",1,285,"rainbow trout","no","yes","Shea et al. 2025",NA,"rainbow trout","no","no","NOR"
"Norway","oncorhynchus mykiss","yes",1,287,"rainbow trout","no","yes","Shea et al. 2025",NA,"rainbow trout","no","no","NOR"
"Norway","oncorhynchus mykiss","yes",1,288,"rainbow trout","no","yes","Shea et al. 2025",NA,"rainbow trout","no","no","NOR"
"Norway","pollachius virens","no",1,272,"saithe","no","yes","Shea et al. 2025",NA,"saithe","no","yes","NOR"
"Norway","pollachius virens","no",1,276,"saithe","no","yes","Shea et al. 2025",NA,"saithe","no","yes","NOR"
"Norway","pollachius virens","no",1,284,"saithe","no","yes","Shea et al. 2025",NA,"saithe","no","yes","NOR"
"Norway","pollachius virens","no",1,286,"saithe","no","yes","Shea et al. 2025",NA,"saithe","no","yes","NOR"
"Norway","pollachius virens","no",1,287,"saithe","no","yes","Shea et al. 2025",NA,"saithe","no","yes","NOR"
"Norway","salmo salar","yes",1,274,"atlantic salmon","no","yes","Shea et al. 2025",NA,"atlantic salmon","no","no","NOR"
"Norway","salmo salar","yes",1,275,"atlantic salmon","no","yes","Shea et al. 2025",NA,"atlantic salmon","no","no","NOR"
"Norway","salmo salar","yes",1,281,"atlantic salmon","no","yes","Shea et al. 2025",NA,"atlantic salmon","no","no","NOR"
"Norway","salmo salar","yes",1,285,"atlantic salmon","no","yes","Shea et al. 2025",NA,"atlantic salmon","no","no","NOR"
"Norway","salmo salar","yes",1,287,"atlantic salmon","no","yes","Shea et al. 2025",NA,"atlantic salmon","no","no","NOR"
"Norway","salmo salar","yes",1,288,"atlantic salmon","no","yes","Shea et al. 2025",NA,"atlantic salmon","no","no","NOR"
"Norway","scomber scombrus","no",1,272,"mackerel","no","yes","Shea et al. 2025",NA,"mackerel","no","yes","NOR"
"Norway","scomber scombrus","no",1,276,"mackerel","no","yes","Shea et al. 2025",NA,"mackerel","no","yes","NOR"
"Norway","scomber scombrus","no",1,277,"mackerel","no","yes","Shea et al. 2025",NA,"mackerel","no","yes","NOR"
"Norway","scomber scombrus","no",1,278,"mackerel","no","yes","Shea et al. 2025",NA,"mackerel","no","yes","NOR"
"Norway","scomber scombrus","no",1,279,"mackerel","no","yes","Shea et al. 2025",NA,"mackerel","no","yes","NOR"
"Norway","scomber scombrus","no",1,280,"mackerel","no","yes","Shea et al. 2025",NA,"mackerel","no","yes","NOR"
"Norway","scomber scombrus","no",1,283,"mackerel","no","yes","Shea et al. 2025",NA,"mackerel","no","yes","NOR"
"Norway","scomber scombrus","no",1,286,"mackerel","no","yes","Shea et al. 2025",NA,"mackerel","no","yes","NOR"
"Norway","scomber scombrus","no",1,287,"mackerel","no","yes","Shea et al. 2025",NA,"mackerel","no","yes","NOR"
"Norway","sebastes mentella","no",1,272,"deepwater redfish","no","yes","Shea et al. 2025",NA,"deepwater redfish","no","yes","NOR"
"Norway","sprattus sprattus","no",1,287,"sprat","no","yes","Shea et al. 2025",NA,"sprat","no","yes","NOR"
"Norway","trachurus trachurus","no",1,277,"horse mackerel","no","yes","Shea et al. 2025",NA,"horse mackerel","no","yes","NOR"
"Norway","trachurus trachurus","no",1,278,"horse mackerel","no","yes","Shea et al. 2025",NA,"horse mackerel","no","yes","NOR"
"Norway","trachurus trachurus","no",1,279,"horse mackerel","no","yes","Shea et al. 2025",NA,"horse mackerel","no","yes","NOR"
"Norway","trachurus trachurus","no",1,280,"horse mackerel","no","yes","Shea et al. 2025",NA,"horse mackerel","no","yes","NOR"
"Norway","trachurus trachurus","no",1,286,"horse mackerel","no","yes","Shea et al. 2025",NA,"horse mackerel","no","yes","NOR"
"Norway","trisopterus esmarkii","no",0,272,"norway pout","yes","no","Shea et al. 2025",NA,"norway pout","no","yes","NOR"
"Norway","trisopterus esmarkii","no",0,276,"norway pout","yes","no","Shea et al. 2025",NA,"norway pout","no","yes","NOR"
"Norway","trisopterus esmarkii","no",0,277,"norway pout","yes","no","Shea et al. 2025",NA,"norway pout","no","yes","NOR"
"Norway","trisopterus esmarkii","no",0,278,"norway pout","yes","no","Shea et al. 2025",NA,"norway pout","no","yes","NOR"
"Norway","trisopterus esmarkii","no",0,279,"norway pout","yes","no","Shea et al. 2025",NA,"norway pout","no","yes","NOR"
"Norway","trisopterus esmarkii","no",0,280,"norway pout","yes","no","Shea et al. 2025",NA,"norway pout","no","yes","NOR"
"Norway","trisopterus esmarkii","no",0,286,"norway pout","yes","no","Shea et al. 2025",NA,"norway pout","no","yes","NOR"
"Oman","auxis","no",1,289,"frigate and bullet tunas","no","yes","Shea et al. 2025",NA,"tuna","no","yes","OMN"
"Oman","katsuwonus pelamis","no",1,289,"skipjack tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","OMN"
"Oman","perciformes","no",1,289,"tuna-like fishes nei","no","yes","Shea et al. 2025",NA,"tuna","no","yes","OMN"
"Oman","sardina pilchardus","no",0,289,"sardine","yes","no","Shea et al. 2025",NA,"sardine","no","yes","OMN"
"Oman","sardina pilchardus","no",0,290,"sardine","yes","no","Shea et al. 2025",NA,"sardine","no","yes","OMN"
"Oman","thunnus albacares","no",1,289,"yellowfin tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","OMN"
"Oman","thunnus tonggol","no",1,289,"longtail tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","OMN"
"Panama","cetengraulis mysticetus","no",0,297,"pacific anchoveta","yes","no","Shea et al. 2025",NA,"pacific anchoveta","no","yes","PAN"
"Panama","cetengraulis mysticetus","no",0,298,"pacific anchoveta","yes","no","Shea et al. 2025",NA,"pacific anchoveta","no","yes","PAN"
"Panama","opisthonema libertate","no",0,297,"pacific thread herring","yes","no","Shea et al. 2025",NA,"pacific thread herring","no","yes","PAN"
"Panama","opisthonema libertate","no",0,298,"pacific thread herring","yes","no","Shea et al. 2025",NA,"pacific thread herring","no","yes","PAN"
"Papua New Guinea","katsuwonus pelamis","no",1,299,"skipjack tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","PNG"
"Papua New Guinea","katsuwonus pelamis","no",1,300,"skipjack tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","PNG"
"Papua New Guinea","thunnus albacares","no",1,299,"yellowfin tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","PNG"
"Papua New Guinea","thunnus albacares","no",1,300,"yellowfin tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","PNG"
"Papua New Guinea","thunnus obesus","no",1,299,"bigeye tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","PNG"
"Papua New Guinea","thunnus obesus","no",1,300,"bigeye tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","PNG"
"Peru","engraulis ringens","no",0,301,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,302,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,303,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,304,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,305,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,306,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,307,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,308,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,309,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,310,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,311,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,312,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,313,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,314,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,315,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,316,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,317,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,318,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,319,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,320,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,321,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,322,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,323,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,324,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,325,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,326,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,327,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,328,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,329,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,330,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,331,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,332,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,333,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,334,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,335,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,336,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,337,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,338,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,339,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,340,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,341,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,342,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,343,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,344,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,345,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,346,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,347,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,348,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,349,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,350,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,351,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,352,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,353,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,354,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,355,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,356,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,357,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,358,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,359,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,368,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,373,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,375,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,378,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,387,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,394,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,400,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,401,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,402,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,403,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,410,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,411,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,415,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,418,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,419,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,421,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Peru","engraulis ringens","no",0,425,"anchoveta","yes","no","Shea et al. 2025",NA,"anchoveta","no","yes","PER"
"Philippines","katsuwonus pelamis","no",1,427,"skipjack tuna","no","yes","Shea et al. 2025",NA,"skipjack tuna","no","yes","PHL"
"Philippines","thunnus albacares","no",1,427,"yellowfin tuna","no","yes","Shea et al. 2025",NA,"yellowfin tuna","no","yes","PHL"
"Poland","katsuwonus pelamis","no",1,428,"skipjack tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","POL"
"Poland","perciformes","no",1,428,"tuna-like fishes nei","no","yes","Shea et al. 2025",NA,"tuna","no","yes","POL"
"Portugal","oncorhynchus mykiss","yes",1,429,"rainbow trout","no","yes","Shea et al. 2025",NA,"rainbow trout","no","no","PRT"
"Portugal","salmo salar","yes",1,429,"atlantic salmon","no","yes","Shea et al. 2025",NA,"atlantic salmon","no","no","PRT"
"Samoa","sardina pilchardus","no",1,438,"european pilchard","no","yes","Shea et al. 2025",NA,"european pilchard","no","yes","WSM"
"Samoa","sardinops sagax","no",1,438,"sardine","no","yes","Shea et al. 2025",NA,"sardine","no","yes","WSM"
"Samoa","sardinops sagax","no",1,438,"japanese pilchard","no","yes","Shea et al. 2025",NA,"japanese pilchard","no","yes","WSM"
"Seychelles","auxis thazard","no",1,441,"frigate tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","SYC"
"Seychelles","katsuwonus pelamis","no",1,441,"skipjack tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","SYC"
"Seychelles","perciformes","no",1,441,"tuna-like fishes nei","no","yes","Shea et al. 2025",NA,"tuna","no","yes","SYC"
"Seychelles","thunnus albacares","no",1,441,"yellowfin tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","SYC"
"Seychelles","thunnus obesus","no",1,441,"bigeye tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","SYC"
"Seychelles","thunnus tonggol","no",1,441,"longtail tuna","no","yes","Shea et al. 2025",NA,"tuna","no","yes","SYC"
"South Africa","engraulis encrasicolus","no",0,436,"anchovy","yes","no","Shea et al. 2025",NA,"anchovy","no","yes","ZAF"
"South Africa","etrumeus whiteheadi","no",0,436,"red eye","yes","no","Shea et al. 2025",NA,"red eye","no","yes","ZAF"
"South Africa","sardina pilchardus","no",1,434,"european sardine","no","yes","Shea et al. 2025",NA,"european sardine","no","yes","ZAF"
