"sciname","common_name","source_country_iso3c","importer_iso3c","capture","trash_fish","trim_prop","trimmings","wholefish"
"scomber japonicus","pacific chub mackerel","RUS","NOR","yes","no",0.97,"yes","yes"
"scomber japonicus","pacific chub mackerel","RUS","TUR","yes","no",0.97,"yes","yes"
"scomber japonicus","pacific chub mackerel","RUS","VNM","yes","no",0.97,"yes","yes"
"scomber japonicus","pacific chub mackerel","USA","AUS","yes","no",0.97,"yes","yes"
"scomber japonicus","pacific chub mackerel","USA","CHL","yes","no",0.97,"yes","yes"
"scomber japonicus","pacific chub mackerel","USA","CHN","yes","no",0.97,"yes","yes"
"scomber japonicus","pacific chub mackerel","USA","CRI","yes","no",0.97,"yes","yes"
"scomber japonicus","pacific chub mackerel","USA","DNK","yes","no",0.97,"yes","yes"
"scomber japonicus","pacific chub mackerel","USA","ECU","yes","no",0.97,"yes","yes"
"scomber japonicus","pacific chub mackerel","USA","ESP","yes","no",0.97,"yes","yes"
"scomber japonicus","pacific chub mackerel","USA","FRA","yes","no",0.97,"yes","yes"
"scomber japonicus","pacific chub mackerel","USA","GBR","yes","no",0.97,"yes","yes"
"scomber japonicus","pacific chub mackerel","USA","GRC","yes","no",0.97,"yes","yes"
"scomber japonicus","pacific chub mackerel","USA","NOR","yes","no",0.97,"yes","yes"
"scomber japonicus","pacific chub mackerel","USA","TUR","yes","no",0.97,"yes","yes"
"scomber japonicus","pacific chub mackerel","USA","VNM","yes","no",0.97,"yes","yes"
"scomber japonicus","pacific chub mackerel","VUT","AUS","yes","no",0.97,"yes","yes"
"scomber japonicus","pacific chub mackerel","VUT","CHL","yes","no",0.97,"yes","yes"
"scomber japonicus","pacific chub mackerel","VUT","CHN","yes","no",0.97,"yes","yes"
"scomber japonicus","pacific chub mackerel","VUT","CRI","yes","no",0.97,"yes","yes"
"scomber japonicus","pacific chub mackerel","VUT","DNK","yes","no",0.97,"yes","yes"
"scomber japonicus","pacific chub mackerel","VUT","ECU","yes","no",0.97,"yes","yes"
"scomber japonicus","pacific chub mackerel","VUT","ESP","yes","no",0.97,"yes","yes"
"scomber japonicus","pacific chub mackerel","VUT","FRA","yes","no",0.97,"yes","yes"
"scomber japonicus","pacific chub mackerel","VUT","GBR","yes","no",0.97,"yes","yes"
"scomber japonicus","pacific chub mackerel","VUT","GRC","yes","no",0.97,"yes","yes"
"scomber japonicus","pacific chub mackerel","VUT","NOR","yes","no",0.97,"yes","yes"
"scomber japonicus","pacific chub mackerel","VUT","TUR","yes","no",0.97,"yes","yes"
"scomber japonicus","pacific chub mackerel","VUT","VNM","yes","no",0.97,"yes","yes"
"scomber scombrus","atlantic mackerel"," JEY","AUS","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel"," JEY","CHL","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel"," JEY","CHN","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel"," JEY","CRI","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel"," JEY","DNK","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel"," JEY","ECU","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel"," JEY","ESP","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel"," JEY","FRA","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel"," JEY","GBR","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel"," JEY","GRC","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel"," JEY","NOR","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel"," JEY","TUR","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel"," JEY","VNM","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","BEL","AUS","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","BEL","CHL","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","BEL","CHN","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","BEL","CRI","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","BEL","DNK","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","BEL","ECU","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","BEL","ESP","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","BEL","FRA","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","BEL","GBR","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","BEL","GRC","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","BEL","NOR","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","BEL","TUR","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","BEL","VNM","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","DEU","AUS","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","DEU","CHL","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","DEU","CHN","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","DEU","CRI","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","DEU","DNK","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","DEU","ECU","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","DEU","ESP","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","DEU","FRA","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","DEU","GBR","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","DEU","GRC","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","DEU","NOR","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","DEU","TUR","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","DEU","VNM","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","DNK","AUS","yes","no",0.885,"yes","yes"
"scomber scombrus","atlantic mackerel","DNK","AUT","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","DNK","CAN","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","DNK","CHL","yes","no",0.923333333333333,"yes","yes"
"scomber scombrus","atlantic mackerel","DNK","CHN","yes","no",0.923333333333333,"yes","yes"
"scomber scombrus","atlantic mackerel","DNK","CRI","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","DNK","DNK","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","DNK","ECU","yes","no",0.923333333333333,"yes","yes"
"scomber scombrus","atlantic mackerel","DNK","EGY","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","DNK","ESP","yes","no",0.885,"yes","yes"
"scomber scombrus","atlantic mackerel","DNK","FRA","yes","no",0.885,"yes","yes"
"scomber scombrus","atlantic mackerel","DNK","GBR","yes","no",0.885,"yes","yes"
"scomber scombrus","atlantic mackerel","DNK","GRC","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","DNK","HND","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","DNK","IND","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","DNK","ITA","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","DNK","JPN","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","DNK","MEX","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","DNK","NGA","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","DNK","NOR","yes","no",0.923333333333333,"yes","yes"
"scomber scombrus","atlantic mackerel","DNK","THA","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","DNK","TUR","yes","no",0.885,"yes","yes"
"scomber scombrus","atlantic mackerel","DNK","USA","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","DNK","VNM","yes","no",0.923333333333333,"yes","yes"
"scomber scombrus","atlantic mackerel","ESP","AUS","yes","no",0.846666666666667,"yes","yes"
"scomber scombrus","atlantic mackerel","ESP","CAN","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","ESP","CHL","yes","no",0.846666666666667,"yes","yes"
"scomber scombrus","atlantic mackerel","ESP","CHN","yes","no",0.846666666666667,"yes","yes"
"scomber scombrus","atlantic mackerel","ESP","CRI","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","ESP","DNK","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","ESP","ECU","yes","no",0.846666666666667,"yes","yes"
"scomber scombrus","atlantic mackerel","ESP","EGY","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","ESP","ESP","yes","no",0.846666666666667,"yes","yes"
"scomber scombrus","atlantic mackerel","ESP","FRA","yes","no",0.846666666666667,"yes","yes"
"scomber scombrus","atlantic mackerel","ESP","GBR","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","ESP","GRC","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","ESP","HND","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","ESP","ITA","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","ESP","JPN","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","ESP","NGA","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","ESP","NOR","yes","no",0.846666666666667,"yes","yes"
"scomber scombrus","atlantic mackerel","ESP","TUR","yes","no",0.846666666666667,"yes","yes"
"scomber scombrus","atlantic mackerel","ESP","USA","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","ESP","VNM","yes","no",0.846666666666667,"yes","yes"
"scomber scombrus","atlantic mackerel","FRA","AUS","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","FRA","CHL","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","FRA","CHN","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","FRA","CRI","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","FRA","DNK","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","FRA","ECU","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","FRA","ESP","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","FRA","FRA","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","FRA","GBR","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","FRA","GRC","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","FRA","NOR","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","FRA","TUR","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","FRA","VNM","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","FRO","AUS","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","FRO","AUT","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","FRO","CAN","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","FRO","CHL","yes","no",0.885,"yes","yes"
"scomber scombrus","atlantic mackerel","FRO","CHN","yes","no",0.885,"yes","yes"
"scomber scombrus","atlantic mackerel","FRO","CRI","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","FRO","DNK","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","FRO","ECU","yes","no",0.885,"yes","yes"
"scomber scombrus","atlantic mackerel","FRO","ESP","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","FRO","FRA","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","FRO","GBR","yes","no",0.885,"yes","yes"
"scomber scombrus","atlantic mackerel","FRO","GRC","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","FRO","IND","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","FRO","MEX","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","FRO","NOR","yes","no",0.885,"yes","yes"
"scomber scombrus","atlantic mackerel","FRO","THA","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","FRO","TUR","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","FRO","USA","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","FRO","VNM","yes","no",0.885,"yes","yes"
"scomber scombrus","atlantic mackerel","GBR","AUS","yes","no",0.885,"yes","yes"
"scomber scombrus","atlantic mackerel","GBR","AUT","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","GBR","CAN","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","GBR","CHL","yes","no",0.923333333333333,"yes","yes"
"scomber scombrus","atlantic mackerel","GBR","CHN","yes","no",0.923333333333333,"yes","yes"
"scomber scombrus","atlantic mackerel","GBR","CRI","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","GBR","DNK","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","GBR","ECU","yes","no",0.923333333333333,"yes","yes"
"scomber scombrus","atlantic mackerel","GBR","EGY","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","GBR","ESP","yes","no",0.885,"yes","yes"
"scomber scombrus","atlantic mackerel","GBR","FRA","yes","no",0.885,"yes","yes"
"scomber scombrus","atlantic mackerel","GBR","GBR","yes","no",0.885,"yes","yes"
"scomber scombrus","atlantic mackerel","GBR","GRC","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","GBR","HND","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","GBR","IND","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","GBR","ITA","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","GBR","JPN","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","GBR","MEX","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","GBR","NGA","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","GBR","NOR","yes","no",0.923333333333333,"yes","yes"
"scomber scombrus","atlantic mackerel","GBR","THA","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","GBR","TUR","yes","no",0.885,"yes","yes"
"scomber scombrus","atlantic mackerel","GBR","USA","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","GBR","VNM","yes","no",0.923333333333333,"yes","yes"
"scomber scombrus","atlantic mackerel","GGY","AUS","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","GGY","CHL","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","GGY","CHN","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","GGY","CRI","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","GGY","DNK","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","GGY","ECU","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","GGY","ESP","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","GGY","FRA","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","GGY","GBR","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","GGY","GRC","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","GGY","NOR","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","GGY","TUR","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","GGY","VNM","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","GRL","AUS","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","GRL","CHL","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","GRL","CHN","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","GRL","CRI","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","GRL","DNK","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","GRL","ECU","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","GRL","ESP","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","GRL","FRA","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","GRL","GBR","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","GRL","GRC","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","GRL","NOR","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","GRL","TUR","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","GRL","VNM","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","IMN","AUS","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","IMN","CHL","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","IMN","CHN","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","IMN","CRI","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","IMN","DNK","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","IMN","ECU","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","IMN","ESP","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","IMN","FRA","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","IMN","GBR","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","IMN","GRC","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","IMN","NOR","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","IMN","TUR","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","IMN","VNM","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","IRL","AUS","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","IRL","AUT","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","IRL","CAN","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","IRL","CHL","yes","no",0.885,"yes","yes"
"scomber scombrus","atlantic mackerel","IRL","CHN","yes","no",0.885,"yes","yes"
"scomber scombrus","atlantic mackerel","IRL","CRI","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","IRL","DNK","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","IRL","ECU","yes","no",0.885,"yes","yes"
"scomber scombrus","atlantic mackerel","IRL","ESP","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","IRL","FRA","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","IRL","GBR","yes","no",0.885,"yes","yes"
"scomber scombrus","atlantic mackerel","IRL","GRC","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","IRL","IND","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","IRL","MEX","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","IRL","NOR","yes","no",0.885,"yes","yes"
"scomber scombrus","atlantic mackerel","IRL","THA","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","IRL","TUR","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","IRL","USA","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","IRL","VNM","yes","no",0.885,"yes","yes"
"scomber scombrus","atlantic mackerel","ISL","AUS","yes","no",0.885,"yes","yes"
"scomber scombrus","atlantic mackerel","ISL","AUT","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","ISL","CAN","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","ISL","CHL","yes","no",0.923333333333333,"yes","yes"
"scomber scombrus","atlantic mackerel","ISL","CHN","yes","no",0.923333333333333,"yes","yes"
"scomber scombrus","atlantic mackerel","ISL","CRI","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","ISL","DNK","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","ISL","ECU","yes","no",0.923333333333333,"yes","yes"
"scomber scombrus","atlantic mackerel","ISL","EGY","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","ISL","ESP","yes","no",0.885,"yes","yes"
"scomber scombrus","atlantic mackerel","ISL","FRA","yes","no",0.885,"yes","yes"
"scomber scombrus","atlantic mackerel","ISL","GBR","yes","no",0.885,"yes","yes"
"scomber scombrus","atlantic mackerel","ISL","GRC","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","ISL","HND","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","ISL","IND","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","ISL","ITA","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","ISL","JPN","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","ISL","MEX","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","ISL","NGA","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","ISL","NOR","yes","no",0.923333333333333,"yes","yes"
"scomber scombrus","atlantic mackerel","ISL","THA","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","ISL","TUR","yes","no",0.885,"yes","yes"
"scomber scombrus","atlantic mackerel","ISL","USA","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","ISL","VNM","yes","no",0.923333333333333,"yes","yes"
"scomber scombrus","atlantic mackerel","LTU","AUS","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","LTU","CHL","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","LTU","CHN","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","LTU","CRI","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","LTU","DNK","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","LTU","ECU","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","LTU","ESP","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","LTU","FRA","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","LTU","GBR","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","LTU","GRC","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","LTU","NOR","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","LTU","TUR","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","LTU","VNM","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","NLD","AUS","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","NLD","CHL","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","NLD","CHN","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","NLD","CRI","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","NLD","DNK","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","NLD","ECU","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","NLD","ESP","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","NLD","FRA","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","NLD","GBR","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","NLD","GRC","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","NLD","NOR","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","NLD","TUR","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","NLD","VNM","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","NOR","AUS","yes","no",0.885,"yes","yes"
"scomber scombrus","atlantic mackerel","NOR","AUT","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","NOR","CAN","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","NOR","CHL","yes","no",0.923333333333333,"yes","yes"
"scomber scombrus","atlantic mackerel","NOR","CHN","yes","no",0.923333333333333,"yes","yes"
"scomber scombrus","atlantic mackerel","NOR","CRI","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","NOR","DNK","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","NOR","ECU","yes","no",0.923333333333333,"yes","yes"
"scomber scombrus","atlantic mackerel","NOR","EGY","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","NOR","ESP","yes","no",0.885,"yes","yes"
"scomber scombrus","atlantic mackerel","NOR","FRA","yes","no",0.885,"yes","yes"
"scomber scombrus","atlantic mackerel","NOR","GBR","yes","no",0.885,"yes","yes"
"scomber scombrus","atlantic mackerel","NOR","GRC","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","NOR","HND","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","NOR","IND","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","NOR","ITA","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","NOR","JPN","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","NOR","MEX","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","NOR","NGA","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","NOR","NOR","yes","no",0.923333333333333,"yes","yes"
"scomber scombrus","atlantic mackerel","NOR","THA","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","NOR","TUR","yes","no",0.885,"yes","yes"
"scomber scombrus","atlantic mackerel","NOR","USA","yes","no",1,"yes","no"
"scomber scombrus","atlantic mackerel","NOR","VNM","yes","no",0.923333333333333,"yes","yes"
"scomber scombrus","atlantic mackerel","POL","AUS","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","POL","CHL","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","POL","CHN","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","POL","CRI","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","POL","DNK","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","POL","ECU","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","POL","ESP","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","POL","FRA","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","POL","GBR","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","POL","GRC","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","POL","NOR","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","POL","TUR","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","POL","VNM","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","PRT","AUS","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","PRT","CHL","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","PRT","CHN","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","PRT","CRI","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","PRT","DNK","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","PRT","ECU","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","PRT","ESP","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","PRT","FRA","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","PRT","GBR","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","PRT","GRC","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","PRT","NOR","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","PRT","TUR","yes","no",0.77,"yes","yes"
"scomber scombrus","atlantic mackerel","PRT","VNM","yes","no",0.77,"yes","yes"
