factory_id,country,lat,long,company,data_type,material_type,material_type_simple,comm_name,sci_name,func_group,source,website,date
55,Chile,-37.0234,-73.153,Camanchaca Pesca Sur SA,A,whole,whole,Chilean Anchovy,Engraulis ringens,Small pelagics (<30 cm),MarinTrust,https://www.camanchaca.cl/la-empresa/,Mar-24
55,Chile,-37.0234,-73.153,Camanchaca Pesca Sur SA,A,whole,whole,Chilean Sardine,Strangomera bentincki,Small pelagics (<30 cm),MarinTrust,https://www.camanchaca.cl/la-empresa/,Mar-24
56,Chile,-37.0984,-73.1565,Lota Protein SA,A,fishery by-products,by-products,Jack Mackerel,Trachurus murphyi,Medium pelagics (30 - 89 cm),MarinTrust,https://www.lotaprotein.cl/,Mar-24
56,Chile,-37.0984,-73.1565,Lota Protein SA,A,whole,whole,Jack Mackerel,Trachurus murphyi,Medium pelagics (30 - 89 cm),MarinTrust,https://www.lotaprotein.cl/,Mar-24
56,Chile,-37.0984,-73.1565,Lota Protein SA,A,whole,whole,Anchovy,Engraulis ringens,Small pelagics (<30 cm),MarinTrust,https://www.lotaprotein.cl/,Mar-24
56,Chile,-37.0984,-73.1565,Lota Protein SA,A,whole,whole,Araucanian Herring,Strangomera bentincki,Small pelagics (<30 cm),MarinTrust,https://www.lotaprotein.cl/,Mar-24
57,Chile,-41.4567,-72.9361,Pesquera la Portada SA,C,aquaculture by-products,by-products,salmon,NA,Large benthopelagics (>=90 cm),MarinTrust,https://anir.cl/project/pesquera-la-portada-2/#contacto,Mar-24
58,China,37.0796,122.4295,Rongcheng Blue Ocean Biotech,C,NA,NA,NA,NA,NA,https://www.iffo.com/visit-shandong-province-stronghold-fishmeal-production-china,NA,Apr-24
59,China,36.1318,120.2447,"New Hope Liuhe Co., Ltd.",C,NA,NA,NA,NA,NA,https://www.iffo.com/visit-shandong-province-stronghold-fishmeal-production-china,NA,Apr-24
60,China,37.0796,122.4295,Rongcheng Jinghai Dingqian Xingyang Fish Meal Factory,C,NA,NA,NA,NA,NA,go4worldbusiness.com/members,NA,Apr-24
61,China,36.1318,120.2447,"Shandong Qilong Group Co.,Ltd",C,NA,NA,NA,NA,NA,go4worldbusiness.com/members,NA,Apr-24
62,China,36.1318,120.2447,"Shandong Bohai Group Co., Ltd.",C,NA,NA,NA,NA,NA,go4worldbusiness.com/members,http://bohi.com.cn/en/About/index/id/488,Apr-24
63,China,25.0167,102.7243,"Qingzhou Ekato Commercial Co., Ltd.",C,NA,NA,NA,NA,NA,go4worldbusiness.com/members,http://wfekato.cn/?en.html,Apr-24
64,China,36.1318,120.2447,"Wudi Fengtai Aquaculture Co., Ltd.",C,NA,NA,NA,NA,NA,go4worldbusiness.com/members,https://www.artemiacyst.com/Products/fishmeal/2021-12-14/36.html,Apr-24
65,China,36.1318,120.2447,"S.H.Huanyu Imp.&exp.Co., Ltd.",C,NA,NA,NA,NA,NA,go4worldbusiness.com/members,http://www.qdshhy.com/,Apr-24
66,China,29.9216,120.3386,"Yutong Industrial Co., Limited",B,NA,NA,NA,NA,NA,go4worldbusiness.com/members,http://yutong-group.com/a/e_products/,Apr-24
67,China,37.5347,117.495,"Binzhou City Public Sen Industry And Trade Co., Ltd.",C,NA,NA,NA,NA,NA,go4worldbusiness.com/members,NA,Apr-24
68,China,36.1318,120.2447,Rongcheng Xingyang Fishmeal Factory,C,NA,NA,NA,NA,NA,go4worldbusiness.com/members,NA,Apr-24
69,China,36.1568,120.3607,"Qingdao Zhuosidaer International Trading Co., Ltd",C,NA,NA,NA,NA,NA,go4worldbusiness.com/members,https://zhuosidaer.en.ecplaza.net/,Apr-24
70,China,36.1318,120.2447,"Shandong Hongji Biology Technology Co., Ltd",C,NA,NA,NA,NA,NA,go4worldbusiness.com/members,NA,Apr-24
71,China,36.1318,120.2447,"Shandong Rongfeng Bio-Technology Development Co., Ltd",C,NA,NA,NA,NA,NA,go4worldbusiness.com/members,NA,Apr-24
72,China,41.0506,107.533,Huaneng Bio-technology Co.Ltd,C,NA,NA,NA,NA,NA,go4worldbusiness.com/members,http://eng.huahengbio.com/,Apr-24
73,China,36.1568,120.3607,"Qingdao Zhenchangshen Commercial And Trade Co., Ltd.",C,NA,NA,NA,NA,NA,go4worldbusiness.com/members,NA,Apr-24
74,China,37.0796,122.4295,"RONGCHENG RIXIN AQUATIC PRODUCT CO.,LTD.",C,NA,NA,NA,NA,NA,go4worldbusiness.com/members,NA,Apr-24
75,China,36.2783,120.4027,"Wudi Deda Agriculture Co., Limited",C,NA,NA,NA,NA,NA,go4worldbusiness.com/members,https://www.cndedany.com/,Apr-24
76,China,25.5975,119.3001,Fujian High Fortune Bio-Tech Corp,C,NA,NA,NA,NA,NA,go4worldbusiness.com/members,http://www.high-fortune.cn/index.html,Apr-24
77,China,30.71,104.1149,Huatai Pharma Inc,B,NA,NA,NA,NA,NA,go4worldbusiness.com/members,http://www.huatai-biopharm.com/htweb/page.asp?bigclass=5,Apr-24
78,China,31.3076,120.6295,NovoSana (Taicang) Bio Feed Co. Ltd,C,NA,NA,NA,NA,NA,go4worldbusiness.com/members,https://novosana.nl/,Apr-24
79,China,30.0846,121.9999,Zhoushan Sinomega Biotech Engineering Co. Ltd,B,NA,NA,NA,NA,NA,go4worldbusiness.com/members,http://www.sinomega-biotech.com/?lan=en_2,Apr-24
80,Costa Rica,9.9351,-84.2348,Exportadora PMT,A,fishery by-products,by-products,fish,NA,NA,NA,https://pmtcr.com/english/oil.htm,Apr-24
80,Costa Rica,9.9351,-84.2348,Exportadora PMT,A,fishery by-products,by-products,shrimp,NA,Shrimps,NA,https://pmtcr.com/english/oil.htm,Apr-24
81,Denmark,55.4688,8.4338,TripleNine,A,fishery by-products,by-products,Cod,Gadus morhua,Large benthopelagics (>=90 cm),MarinTrust,https://www.999.dk/en/,Mar-24
81,Denmark,55.4688,8.4338,TripleNine,A,fishery by-products,by-products,Saithe,Pollachius virens,Large demersals (>=90 cm),MarinTrust,https://www.999.dk/en/,Mar-24
81,Denmark,55.4688,8.4338,TripleNine,A,fishery by-products,by-products,Hake,Merluccius merluccius,Large demersals (>=90 cm),MarinTrust,https://www.999.dk/en/,Mar-24
81,Denmark,55.4688,8.4338,TripleNine,A,fishery by-products,by-products,Whiting,Merlangius merlangus,Medium benthopelagics (30 - 89 cm),MarinTrust,https://www.999.dk/en/,Mar-24
81,Denmark,55.4688,8.4338,TripleNine,A,whole,whole,Norway Pout,Trisopterus esmarkii,Medium benthopelagics (30 - 89 cm),MarinTrust,https://www.999.dk/en/,Mar-24
81,Denmark,55.4688,8.4338,TripleNine,A,fishery by-products,by-products,Plaice,Pleuronectes platessa,Medium demersals (30 - 89 cm),MarinTrust,https://www.999.dk/en/,Mar-24
81,Denmark,55.4688,8.4338,TripleNine,A,fishery by-products,by-products,Lemon sole,Microstomus kitt,Medium demersals (30 - 89 cm),MarinTrust,https://www.999.dk/en/,Mar-24
81,Denmark,55.4688,8.4338,TripleNine,A,fishery by-products,by-products,Haddock,Melanogrammus aeglefinus,Medium demersals (30 - 89 cm),MarinTrust,https://www.999.dk/en/,Mar-24
81,Denmark,55.4688,8.4338,TripleNine,A,fishery by-products,by-products,Mackerel,Scomber scombrus,Medium pelagics (30 - 89 cm),MarinTrust,https://www.999.dk/en/,Mar-24
81,Denmark,55.4688,8.4338,TripleNine,A,fishery by-products,by-products,Herring,Clupea harengus,Medium pelagics (30 - 89 cm),MarinTrust,https://www.999.dk/en/,Mar-24
81,Denmark,55.4688,8.4338,TripleNine,A,whole,whole,Herring,Clupea harengus,Medium pelagics (30 - 89 cm),MarinTrust,https://www.999.dk/en/,Mar-24
81,Denmark,55.4688,8.4338,TripleNine,A,whole,whole,Sandeel,Ammodytes marinus,Small benthopelagics (<30 cm),MarinTrust,https://www.999.dk/en/,Mar-24
81,Denmark,55.4688,8.4338,TripleNine,A,fishery by-products,by-products,Greater Weever,Trachinus draco,Small demersals (<30 cm),MarinTrust,https://www.999.dk/en/,Mar-24
81,Denmark,55.4688,8.4338,TripleNine,A,whole,whole,Boarfish,Capros aper,Small demersals (<30 cm),MarinTrust,https://www.999.dk/en/,Mar-24
81,Denmark,55.4688,8.4338,TripleNine,A,fishery by-products,by-products,Sardine,Sardina pilchardus,Small pelagics (<30 cm),MarinTrust,https://www.999.dk/en/,Mar-24
81,Denmark,55.4688,8.4338,TripleNine,A,whole,whole,Sprat,Sprattus sprattus,Small pelagics (<30 cm),MarinTrust,https://www.999.dk/en/,Mar-24
81,Denmark,55.4688,8.4338,TripleNine,A,fishery by-products,by-products,Flounder,Platichthys flesus,Small to medium flatfishes (<90 cm),MarinTrust,https://www.999.dk/en/,Mar-24
82,Denmark,56.6992,8.2195,TripleNine,A,fishery by-products,by-products,Cod,Gadus morhua,Large benthopelagics (>=90 cm),MarinTrust,https://www.999.dk/en/,Mar-24
82,Denmark,56.6992,8.2195,TripleNine,A,fishery by-products,by-products,Saithe,Pollachius virens,Large demersals (>=90 cm),MarinTrust,https://www.999.dk/en/,Mar-24
82,Denmark,56.6992,8.2195,TripleNine,A,fishery by-products,by-products,Hake,Merluccius merluccius,Large demersals (>=90 cm),MarinTrust,https://www.999.dk/en/,Mar-24
82,Denmark,56.6992,8.2195,TripleNine,A,fishery by-products,by-products,Whiting,Merlangius merlangus,Medium benthopelagics (30 - 89 cm),MarinTrust,https://www.999.dk/en/,Mar-24
82,Denmark,56.6992,8.2195,TripleNine,A,whole,whole,Norway Pout,Trisopterus esmarkii,Medium benthopelagics (30 - 89 cm),MarinTrust,https://www.999.dk/en/,Mar-24
82,Denmark,56.6992,8.2195,TripleNine,A,fishery by-products,by-products,Plaice,Pleuronectes platessa,Medium demersals (30 - 89 cm),MarinTrust,https://www.999.dk/en/,Mar-24
82,Denmark,56.6992,8.2195,TripleNine,A,fishery by-products,by-products,Lemon sole,Microstomus kitt,Medium demersals (30 - 89 cm),MarinTrust,https://www.999.dk/en/,Mar-24
82,Denmark,56.6992,8.2195,TripleNine,A,fishery by-products,by-products,Haddock,Melanogrammus aeglefinus,Medium demersals (30 - 89 cm),MarinTrust,https://www.999.dk/en/,Mar-24
82,Denmark,56.6992,8.2195,TripleNine,A,fishery by-products,by-products,Mackerel,Scomber scombrus,Medium pelagics (30 - 89 cm),MarinTrust,https://www.999.dk/en/,Mar-24
82,Denmark,56.6992,8.2195,TripleNine,A,fishery by-products,by-products,Herring,Clupea harengus,Medium pelagics (30 - 89 cm),MarinTrust,https://www.999.dk/en/,Mar-24
82,Denmark,56.6992,8.2195,TripleNine,A,whole,whole,Herring,Clupea harengus,Medium pelagics (30 - 89 cm),MarinTrust,https://www.999.dk/en/,Mar-24
82,Denmark,56.6992,8.2195,TripleNine,A,whole,whole,Sandeel,Ammodytes marinus,Small benthopelagics (<30 cm),MarinTrust,https://www.999.dk/en/,Mar-24
82,Denmark,56.6992,8.2195,TripleNine,A,fishery by-products,by-products,Greater Weever,Trachinus draco,Small demersals (<30 cm),MarinTrust,https://www.999.dk/en/,Mar-24
82,Denmark,56.6992,8.2195,TripleNine,A,whole,whole,Boarfish,Capros aper,Small demersals (<30 cm),MarinTrust,https://www.999.dk/en/,Mar-24
82,Denmark,56.6992,8.2195,TripleNine,A,fishery by-products,by-products,Sardine,Sardina pilchardus,Small pelagics (<30 cm),MarinTrust,https://www.999.dk/en/,Mar-24
82,Denmark,56.6992,8.2195,TripleNine,A,whole,whole,Sprat,Sprattus sprattus,Small pelagics (<30 cm),MarinTrust,https://www.999.dk/en/,Mar-24
82,Denmark,56.6992,8.2195,TripleNine,A,fishery by-products,by-products,Flounder,Platichthys flesus,Small to medium flatfishes (<90 cm),MarinTrust,https://www.999.dk/en/,Mar-24
83,Denmark,57.7215,10.5981,FF Skagen A/S,A,fishery by-products,by-products,Cod,Gadus morhua,Large benthopelagics (>=90 cm),MarinTrust,https://ffskagen.dk/,Mar-24
83,Denmark,57.7215,10.5981,FF Skagen A/S,A,fishery by-products,by-products,Saithe,Pollachius virens,Large demersals (>=90 cm),MarinTrust,https://ffskagen.dk/,Mar-24
83,Denmark,57.7215,10.5981,FF Skagen A/S,A,fishery by-products,by-products,Hake,Merluccius merluccius,Large demersals (>=90 cm),MarinTrust,https://ffskagen.dk/,Mar-24
83,Denmark,57.7215,10.5981,FF Skagen A/S,A,fishery by-products,by-products,Whiting,Merlangius merlangus,Medium benthopelagics (30 - 89 cm),MarinTrust,https://ffskagen.dk/,Mar-24
83,Denmark,57.7215,10.5981,FF Skagen A/S,A,whole,whole,Norway Pout,Trisopterus esmarkii,Medium benthopelagics (30 - 89 cm),MarinTrust,https://ffskagen.dk/,Mar-24
83,Denmark,57.7215,10.5981,FF Skagen A/S,A,fishery by-products,by-products,Plaice,Pleuronectes platessa,Medium demersals (30 - 89 cm),MarinTrust,https://ffskagen.dk/,Mar-24
83,Denmark,57.7215,10.5981,FF Skagen A/S,A,fishery by-products,by-products,Lemon sole,Microstomus kitt,Medium demersals (30 - 89 cm),MarinTrust,https://ffskagen.dk/,Mar-24
83,Denmark,57.7215,10.5981,FF Skagen A/S,A,fishery by-products,by-products,Haddock,Melanogrammus aeglefinus,Medium demersals (30 - 89 cm),MarinTrust,https://ffskagen.dk/,Mar-24
83,Denmark,57.7215,10.5981,FF Skagen A/S,A,fishery by-products,by-products,Mackerel,Scomber scombrus,Medium pelagics (30 - 89 cm),MarinTrust,https://ffskagen.dk/,Mar-24
83,Denmark,57.7215,10.5981,FF Skagen A/S,A,fishery by-products,by-products,Herring,Clupea harengus,Medium pelagics (30 - 89 cm),MarinTrust,https://ffskagen.dk/,Mar-24
83,Denmark,57.7215,10.5981,FF Skagen A/S,A,whole,whole,Herring,Clupea harengus,Medium pelagics (30 - 89 cm),MarinTrust,https://ffskagen.dk/,Mar-24
83,Denmark,57.7215,10.5981,FF Skagen A/S,A,whole,whole,Sandeel,Ammodytes marinus,Small benthopelagics (<30 cm),MarinTrust,https://ffskagen.dk/,Mar-24
83,Denmark,57.7215,10.5981,FF Skagen A/S,A,fishery by-products,by-products,Greater Weever,Trachinus draco,Small demersals (<30 cm),MarinTrust,https://ffskagen.dk/,Mar-24
83,Denmark,57.7215,10.5981,FF Skagen A/S,A,whole,whole,Boarfish,Capros aper,Small demersals (<30 cm),MarinTrust,https://ffskagen.dk/,Mar-24
83,Denmark,57.7215,10.5981,FF Skagen A/S,A,fishery by-products,by-products,Sardine,Sardina pilchardus,Small pelagics (<30 cm),MarinTrust,https://ffskagen.dk/,Mar-24
83,Denmark,57.7215,10.5981,FF Skagen A/S,A,whole,whole,Sprat,Sprattus sprattus,Small pelagics (<30 cm),MarinTrust,https://ffskagen.dk/,Mar-24
83,Denmark,57.7215,10.5981,FF Skagen A/S,A,fishery by-products,by-products,Flounder,Platichthys flesus,Small to medium flatfishes (<90 cm),MarinTrust,https://ffskagen.dk/,Mar-24
84,Denmark,57.1237,8.6236,FF Skagen A/S,A,fishery by-products,by-products,Cod,Gadus morhua,Large benthopelagics (>=90 cm),MarinTrust,https://ffskagen.dk/,Mar-24
84,Denmark,57.1237,8.6236,FF Skagen A/S,A,fishery by-products,by-products,Saithe,Pollachius virens,Large demersals (>=90 cm),MarinTrust,https://ffskagen.dk/,Mar-24
84,Denmark,57.1237,8.6236,FF Skagen A/S,A,fishery by-products,by-products,Hake,Merluccius merluccius,Large demersals (>=90 cm),MarinTrust,https://ffskagen.dk/,Mar-24
84,Denmark,57.1237,8.6236,FF Skagen A/S,A,fishery by-products,by-products,Whiting,Merlangius merlangus,Medium benthopelagics (30 - 89 cm),MarinTrust,https://ffskagen.dk/,Mar-24
84,Denmark,57.1237,8.6236,FF Skagen A/S,A,whole,whole,Norway Pout,Trisopterus esmarkii,Medium benthopelagics (30 - 89 cm),MarinTrust,https://ffskagen.dk/,Mar-24
84,Denmark,57.1237,8.6236,FF Skagen A/S,A,fishery by-products,by-products,Plaice,Pleuronectes platessa,Medium demersals (30 - 89 cm),MarinTrust,https://ffskagen.dk/,Mar-24
84,Denmark,57.1237,8.6236,FF Skagen A/S,A,fishery by-products,by-products,Lemon sole,Microstomus kitt,Medium demersals (30 - 89 cm),MarinTrust,https://ffskagen.dk/,Mar-24
84,Denmark,57.1237,8.6236,FF Skagen A/S,A,fishery by-products,by-products,Haddock,Melanogrammus aeglefinus,Medium demersals (30 - 89 cm),MarinTrust,https://ffskagen.dk/,Mar-24
84,Denmark,57.1237,8.6236,FF Skagen A/S,A,fishery by-products,by-products,Mackerel,Scomber scombrus,Medium pelagics (30 - 89 cm),MarinTrust,https://ffskagen.dk/,Mar-24
84,Denmark,57.1237,8.6236,FF Skagen A/S,A,fishery by-products,by-products,Herring,Clupea harengus,Medium pelagics (30 - 89 cm),MarinTrust,https://ffskagen.dk/,Mar-24
84,Denmark,57.1237,8.6236,FF Skagen A/S,A,whole,whole,Herring,Clupea harengus,Medium pelagics (30 - 89 cm),MarinTrust,https://ffskagen.dk/,Mar-24
84,Denmark,57.1237,8.6236,FF Skagen A/S,A,whole,whole,Sandeel,Ammodytes marinus,Small benthopelagics (<30 cm),MarinTrust,https://ffskagen.dk/,Mar-24
84,Denmark,57.1237,8.6236,FF Skagen A/S,A,fishery by-products,by-products,Greater Weever,Trachinus draco,Small demersals (<30 cm),MarinTrust,https://ffskagen.dk/,Mar-24
84,Denmark,57.1237,8.6236,FF Skagen A/S,A,whole,whole,Boarfish,Capros aper,Small demersals (<30 cm),MarinTrust,https://ffskagen.dk/,Mar-24
84,Denmark,57.1237,8.6236,FF Skagen A/S,A,fishery by-products,by-products,Sardine,Sardina pilchardus,Small pelagics (<30 cm),MarinTrust,https://ffskagen.dk/,Mar-24
84,Denmark,57.1237,8.6236,FF Skagen A/S,A,whole,whole,Sprat,Sprattus sprattus,Small pelagics (<30 cm),MarinTrust,https://ffskagen.dk/,Mar-24
84,Denmark,57.1237,8.6236,FF Skagen A/S,A,fishery by-products,by-products,Flounder,Platichthys flesus,Small to medium flatfishes (<90 cm),MarinTrust,https://ffskagen.dk/,Mar-24
85,Denmark,55.7941,9.6711,BIOCEVAL GmbH & Co. KG.,A,aquaculture by-products,by-products,Salmon,Salmo salar,Large benthopelagics (>=90 cm),IFFO,https://www.bioceval.de/en/ouroffering/fish-meal/,Feb-24
85,Denmark,55.7941,9.6711,BIOCEVAL GmbH & Co. KG.,A,aquaculture by-products,by-products,Trout,Oncorhynchus mykiss,Large benthopelagics (>=90 cm),IFFO,https://www.bioceval.de/en/ouroffering/fish-meal/,Feb-24
85,Denmark,55.7941,9.6711,BIOCEVAL GmbH & Co. KG.,A,fishery by-products,by-products,Pollock,Pollachius virens,Large demersals (>=90 cm),IFFO,https://www.bioceval.de/en/ouroffering/fish-meal/,Feb-24
85,Denmark,55.7941,9.6711,BIOCEVAL GmbH & Co. KG.,A,fishery by-products,by-products,Rosefish,Sebastes viviparus,Medium demersals (30 - 89 cm),IFFO,https://www.bioceval.de/en/ouroffering/fish-meal/,Feb-24
85,Denmark,55.7941,9.6711,BIOCEVAL GmbH & Co. KG.,A,fishery by-products,by-products,Plaice,Pleuronectes platessa,Medium demersals (30 - 89 cm),IFFO,https://www.bioceval.de/en/ouroffering/fish-meal/,Feb-24
85,Denmark,55.7941,9.6711,BIOCEVAL GmbH & Co. KG.,A,fishery by-products,by-products,Herring,Clupea harengus,Medium pelagics (30 - 89 cm),IFFO,https://www.bioceval.de/en/ouroffering/fish-meal/,Feb-24
86,Ecuador,-2.7187,-80.247,Negocios Industriales Real S.A. (NIRSA),A,fishery by-products,by-products,Yellowfin Tuna,Thunnus albacares,Large pelagics (>=90 cm),IFFO,https://nirsa.com/planta-de-harina-y-aceite-depescado/,Feb-24
86,Ecuador,-2.7187,-80.247,Negocios Industriales Real S.A. (NIRSA),A,fishery by-products,by-products,Skipjack Tuna,Katsuwonus pelamis,Large pelagics (>=90 cm),IFFO,https://nirsa.com/planta-de-harina-y-aceite-depescado/,Feb-24
86,Ecuador,-2.7187,-80.247,Negocios Industriales Real S.A. (NIRSA),A,fishery by-products,by-products,Bigeye Tuna,Thunnus obesus,Large pelagics (>=90 cm),IFFO,https://nirsa.com/planta-de-harina-y-aceite-depescado/,Feb-24
87,Ecuador,-2.724,-80.2445,Negocios Industriales Real S.A. (NIRSA),A,fishery by-products,by-products,Yellowfin Tuna,Thunnus albacares,Large pelagics (>=90 cm),IFFO,https://nirsa.com/planta-de-harina-y-aceite-depescado/,Feb-24
87,Ecuador,-2.724,-80.2445,Negocios Industriales Real S.A. (NIRSA),A,fishery by-products,by-products,Skipjack Tuna,Katsuwonus pelamis,Large pelagics (>=90 cm),IFFO,https://nirsa.com/planta-de-harina-y-aceite-depescado/,Feb-24
87,Ecuador,-2.724,-80.2445,Negocios Industriales Real S.A. (NIRSA),A,fishery by-products,by-products,Bigeye Tuna,Thunnus obesus,Large pelagics (>=90 cm),IFFO,https://nirsa.com/planta-de-harina-y-aceite-depescado/,Feb-24
88,Ecuador,-1.0122,-80.6888,Productos Pesqueros S.A. Produpes,A,fishery by-products,by-products,Skipjack Tuna,Katsuwonus pelamis,Large pelagics (>=90 cm),IFFO,https://www.productospesqueros.com/,Feb-24
88,Ecuador,-1.0122,-80.6888,Productos Pesqueros S.A. Produpes,A,fishery by-products,by-products,Common dolphinfish,Coryphaena hippurus,Large pelagics (>=90 cm),IFFO,https://www.productospesqueros.com/,Feb-24
88,Ecuador,-1.0122,-80.6888,Productos Pesqueros S.A. Produpes,A,fishery by-products,by-products,Yellowfin Tuna,Thunnus albacares,Large pelagics (>=90 cm),IFFO,https://www.productospesqueros.com/,Feb-24
88,Ecuador,-1.0122,-80.6888,Productos Pesqueros S.A. Produpes,A,fishery by-products,by-products,South Pacific Hake,Merluccius gayi,Medium bathydemersals (30 - 89 cm),IFFO,https://www.productospesqueros.com/,Feb-24
88,Ecuador,-1.0122,-80.6888,Productos Pesqueros S.A. Produpes,A,fishery by-products,by-products,Pacific chub mackerel,Scomber japonicus,Medium pelagics (30 - 89 cm),IFFO,https://www.productospesqueros.com/,Feb-24
88,Ecuador,-1.0122,-80.6888,Productos Pesqueros S.A. Produpes,A,fishery by-products,by-products,Bullet Tuna,Auxis rochei,Medium pelagics (30 - 89 cm),IFFO,https://www.productospesqueros.com/,Feb-24
88,Ecuador,-1.0122,-80.6888,Productos Pesqueros S.A. Produpes,A,fishery by-products,by-products,Pacific thread herring,Opisthonema spp.,Small pelagics (<30 cm),IFFO,https://www.productospesqueros.com/,Feb-24
88,Ecuador,-1.0122,-80.6888,Productos Pesqueros S.A. Produpes,A,fishery by-products,by-products,Red Eye Round Herring,Etrumeus whiteheadi,Small pelagics (<30 cm),IFFO,https://www.productospesqueros.com/,Feb-24
89,Ecuador,-0.9766,-80.6375,Manabita de Comercio Mancorsacom S.A.,A,fishery by-products,by-products,Bigeye Tuna,Thunnus obesus,Large pelagics (>=90 cm),MarinTrust,https://manabitadecomercio.com/,Mar-24
