"common_name","sciname","Species name from report/literature","source_country_name","source_country_iso3c","processor_iso3c","wholefish","trimmings","Proportion of production which is trimmings derived","Source"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Norway","NOR","CRI","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Norway","NOR","DNK","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Norway","NOR","ECU","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Norway","NOR","ESP","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Norway","NOR","FRA","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Norway","NOR","GBR","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Norway","NOR","GRC","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Norway","NOR","NOR","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Norway","NOR","TUR","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Norway","NOR","VNM","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Poland","POL","AUS","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Poland","POL","CHL","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Poland","POL","CHN","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Poland","POL","CRI","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Poland","POL","DNK","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Poland","POL","ECU","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Poland","POL","ESP","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Poland","POL","FRA","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Poland","POL","GBR","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Poland","POL","GRC","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Poland","POL","NOR","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Poland","POL","TUR","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Poland","POL","VNM","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Portugal","PRT","AUS","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Portugal","PRT","CHL","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Portugal","PRT","CHN","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Portugal","PRT","CRI","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Portugal","PRT","DNK","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Portugal","PRT","ECU","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Portugal","PRT","ESP","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Portugal","PRT","FRA","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Portugal","PRT","GBR","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Portugal","PRT","GRC","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Portugal","PRT","NOR","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Portugal","PRT","TUR","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Portugal","PRT","VNM","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Russian Federation","RUS","AUS","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Russian Federation","RUS","CHL","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Russian Federation","RUS","CHN","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Russian Federation","RUS","CRI","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Russian Federation","RUS","DNK","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Russian Federation","RUS","ECU","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Russian Federation","RUS","ESP","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Russian Federation","RUS","FRA","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Russian Federation","RUS","GBR","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Russian Federation","RUS","GRC","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Russian Federation","RUS","NOR","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Russian Federation","RUS","TUR","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Russian Federation","RUS","VNM","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Spain","ESP","AUS","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Spain","ESP","CHL","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Spain","ESP","CHN","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Spain","ESP","CRI","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Spain","ESP","DNK","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Spain","ESP","ECU","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Spain","ESP","ESP","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Spain","ESP","FRA","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Spain","ESP","GBR","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Spain","ESP","GRC","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Spain","ESP","NOR","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Spain","ESP","TUR","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Spain","ESP","VNM","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Sweden","SWE","AUS","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Sweden","SWE","CHL","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Sweden","SWE","CHN","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Sweden","SWE","CRI","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Sweden","SWE","DNK","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Sweden","SWE","ECU","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Sweden","SWE","ESP","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Sweden","SWE","FRA","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Sweden","SWE","GBR","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Sweden","SWE","GRC","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Sweden","SWE","NOR","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Sweden","SWE","TUR","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","Sweden","SWE","VNM","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","United Kingdom","GBR","AUS","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","United Kingdom","GBR","CHL","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","United Kingdom","GBR","CHN","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","United Kingdom","GBR","CRI","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","United Kingdom","GBR","DNK","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","United Kingdom","GBR","ECU","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","United Kingdom","GBR","ESP","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","United Kingdom","GBR","FRA","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","United Kingdom","GBR","GBR","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","United Kingdom","GBR","GRC","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","United Kingdom","GBR","NOR","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","United Kingdom","GBR","TUR","yes","yes",0.02,"Biomar 2023"
"blue whiting(=poutassou)","micromesistius poutassou","Blue Whiting","United Kingdom","GBR","VNM","yes","yes",0.02,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Faroe Islands","FRO","AUS","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Faroe Islands","FRO","CHL","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Faroe Islands","FRO","CHN","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Faroe Islands","FRO","CRI","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Faroe Islands","FRO","DNK","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Faroe Islands","FRO","ECU","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Faroe Islands","FRO","ESP","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Faroe Islands","FRO","FRA","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Faroe Islands","FRO","GBR","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Faroe Islands","FRO","GRC","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Faroe Islands","FRO","NOR","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Faroe Islands","FRO","TUR","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Faroe Islands","FRO","VNM","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Iceland","ISL","AUS","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Iceland","ISL","CHL","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Iceland","ISL","CHN","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Iceland","ISL","CRI","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Iceland","ISL","DNK","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Iceland","ISL","ECU","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Iceland","ISL","ESP","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Iceland","ISL","FRA","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Iceland","ISL","GBR","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Iceland","ISL","GRC","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Iceland","ISL","NOR","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Iceland","ISL","TUR","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Iceland","ISL","VNM","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Ireland","IRL","AUS","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Ireland","IRL","CHL","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Ireland","IRL","CHN","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Ireland","IRL","CRI","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Ireland","IRL","DNK","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Ireland","IRL","ECU","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Ireland","IRL","ESP","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Ireland","IRL","FRA","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Ireland","IRL","GBR","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Ireland","IRL","GRC","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Ireland","IRL","NOR","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Ireland","IRL","TUR","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Ireland","IRL","VNM","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Norway","NOR","AUS","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Norway","NOR","CHL","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Norway","NOR","CHN","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Norway","NOR","CRI","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Norway","NOR","DNK","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Norway","NOR","ECU","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Norway","NOR","ESP","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Norway","NOR","FRA","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Norway","NOR","GBR","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Norway","NOR","GRC","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Norway","NOR","NOR","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Norway","NOR","TUR","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Norway","NOR","VNM","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Russian Federation","RUS","AUS","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Russian Federation","RUS","CHL","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Russian Federation","RUS","CHN","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Russian Federation","RUS","CRI","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Russian Federation","RUS","DNK","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Russian Federation","RUS","ECU","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Russian Federation","RUS","ESP","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Russian Federation","RUS","FRA","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Russian Federation","RUS","GBR","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Russian Federation","RUS","GRC","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Russian Federation","RUS","NOR","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Russian Federation","RUS","TUR","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Russian Federation","RUS","VNM","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Spain","ESP","AUS","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Spain","ESP","CHL","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Spain","ESP","CHN","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Spain","ESP","CRI","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Spain","ESP","DNK","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Spain","ESP","ECU","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Spain","ESP","ESP","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Spain","ESP","FRA","no","yes",1,"Biomar 2023"
"atlantic salmon","salmo salar","Farmed Seafood By-Products","Spain","ESP","GBR","no","yes",1,"Biomar 2023"
